date,lat,lon,pm2_5
02/07/2018 10:32:49,19.3306,-99.18685,30.46
02/07/2018 10:32:50,19.3306,-99.18685,31.55
02/07/2018 10:32:51,19.3306,-99.18685,30.05
02/07/2018 10:32:52,19.3306,-99.18685,30.55
02/07/2018 10:32:53,19.3306,-99.18685,28.84
02/07/2018 10:32:54,19.3306,-99.18685,30.33
02/07/2018 10:32:55,19.3306,-99.18685,30.21
02/07/2018 10:32:56,19.3306,-99.18685,31.73
02/07/2018 10:32:57,19.3306,-99.18685,32.14
02/07/2018 10:32:58,19.3306,-99.18685,29.87
02/07/2018 10:32:59,19.3306,-99.18685,31.69
02/07/2018 10:33:00,19.3306,-99.18685,28.79
02/07/2018 10:33:01,19.3306,-99.18685,31.75
02/07/2018 10:33:02,19.3306,-99.18685,31.69
02/07/2018 10:33:03,19.3306,-99.18685,31.47
02/07/2018 10:33:04,19.3306,-99.18685,31.36
02/07/2018 10:33:05,19.3306,-99.18685,32.19
02/07/2018 10:33:06,19.3306,-99.18685,29.88
02/07/2018 10:33:07,19.3306,-99.18685,30.37
02/07/2018 10:33:08,19.3306,-99.18685,30.02
02/07/2018 10:33:09,19.3306,-99.18685,30.34
02/07/2018 10:33:10,19.3306,-99.18685,32.42
02/07/2018 10:33:11,19.3306,-99.18685,30.81
02/07/2018 10:33:12,19.3306,-99.18685,31.84
02/07/2018 10:33:13,19.3306,-99.18685,31.95
02/07/2018 10:33:14,19.3306,-99.18685,29.03
02/07/2018 10:33:15,19.3306,-99.18685,29.03
02/07/2018 10:33:16,19.3306,-99.18685,31.52
02/07/2018 10:33:17,19.3306,-99.18685,32.63
02/07/2018 10:33:18,19.3306,-99.18685,30.87
02/07/2018 10:33:19,19.3306,-99.18685,32.31
02/07/2018 10:33:20,19.3306,-99.18685,30.96
02/07/2018 10:33:21,19.3306,-99.18685,32.34
02/07/2018 10:33:22,19.3306,-99.18685,31.19
02/07/2018 10:33:23,19.3306,-99.18685,31.54
02/07/2018 10:33:24,19.3306,-99.18685,30.24
02/07/2018 10:33:25,19.3306,-99.18685,30.28
02/07/2018 10:33:26,19.3306,-99.18685,33.41
02/07/2018 10:33:27,19.3306,-99.18685,31
02/07/2018 10:33:28,19.3306,-99.18685,31.46
02/07/2018 10:33:29,19.3306,-99.18685,30.7
02/07/2018 10:33:30,19.3306,-99.18685,32.36
02/07/2018 10:33:31,19.3306,-99.18685,30.3
02/07/2018 10:33:32,19.3306,-99.18685,30.8
02/07/2018 10:33:33,19.3306,-99.18685,31.58
02/07/2018 10:33:34,19.3306,-99.18685,31.36
02/07/2018 10:33:35,19.3306,-99.18685,30.5
02/07/2018 10:33:36,19.3306,-99.18685,30.11
02/07/2018 10:33:37,19.3306,-99.18685,32.01
02/07/2018 10:33:38,19.3306,-99.18685,32.01
02/07/2018 10:33:39,19.3306,-99.18685,30.49
02/07/2018 10:33:40,19.3306,-99.18685,32.33
02/07/2018 10:33:41,19.3306,-99.18685,33.25
02/07/2018 10:33:42,19.3306,-99.18685,29.74
02/07/2018 10:33:43,19.3306,-99.18685,32.02
02/07/2018 10:33:44,19.3306,-99.18685,29.58
02/07/2018 10:33:45,19.3306,-99.18685,29.07
02/07/2018 10:33:46,19.3306,-99.18685,32.01
02/07/2018 10:33:47,19.3306,-99.18685,30.32
02/07/2018 10:33:48,19.3306,-99.18685,32.65
02/07/2018 10:33:49,19.3306,-99.18685,32.89
02/07/2018 10:33:50,19.3306,-99.18685,30.55
02/07/2018 10:33:51,19.3306,-99.18685,28.59
02/07/2018 10:33:52,19.3306,-99.18685,29.73
02/07/2018 10:33:53,19.3306,-99.18685,30.2
02/07/2018 10:33:54,19.3306,-99.18685,30.91
02/07/2018 10:33:55,19.3306,-99.18685,30.07
02/07/2018 10:33:56,19.3306,-99.18685,31.02
02/07/2018 10:33:57,19.3306,-99.18685,31.18
02/07/2018 10:33:58,19.3306,-99.18686667,32.41
02/07/2018 10:33:59,19.3306,-99.18686667,30.02
02/07/2018 10:34:00,19.3306,-99.18686667,33.87
02/07/2018 10:34:01,19.3306,-99.18686667,33.87
02/07/2018 10:34:02,19.3306,-99.18686667,31.21
02/07/2018 10:34:03,19.3306,-99.18686667,31.11
02/07/2018 10:34:04,19.3306,-99.18686667,32.57
02/07/2018 10:34:05,19.3306,-99.18686667,32.68
02/07/2018 10:34:06,19.3306,-99.18686667,31.26
02/07/2018 10:34:07,19.3306,-99.18686667,29.88
02/07/2018 10:34:08,19.3306,-99.18686667,32.39
02/07/2018 10:34:09,19.3306,-99.18686667,31.8
02/07/2018 10:34:10,19.3306,-99.18686667,31.47
02/07/2018 10:34:11,19.3306,-99.18686667,30.95
02/07/2018 10:34:12,19.3306,-99.18686667,31.98
02/07/2018 10:34:13,19.33058333,-99.18686667,30.57
02/07/2018 10:34:14,19.33058333,-99.18688333,30.1
02/07/2018 10:34:15,19.33058333,-99.18688333,31.61
02/07/2018 10:34:16,19.33058333,-99.1869,30.97
02/07/2018 10:34:17,19.33056667,-99.1869,30.93
02/07/2018 10:34:18,19.33056667,-99.18691667,31.67
02/07/2018 10:34:19,19.33056667,-99.18693333,31.49
02/07/2018 10:34:20,19.33056667,-99.18695,31.74
02/07/2018 10:34:21,19.33055,-99.18695,31.51
02/07/2018 10:34:22,19.33055,-99.18696667,31.53
02/07/2018 10:34:23,19.33055,-99.18698333,32.53
02/07/2018 10:34:24,19.33055,-99.18698333,31.99
02/07/2018 10:34:25,19.33055,-99.187,32.23
02/07/2018 10:34:26,19.33053333,-99.18701667,33.65
02/07/2018 10:34:27,19.33053333,-99.18703333,33.65
02/07/2018 10:34:28,19.33053333,-99.18705,35.72
02/07/2018 10:34:29,19.33053333,-99.18706667,33.38
02/07/2018 10:34:30,19.33053333,-99.18708333,33.48
02/07/2018 10:34:31,19.33053333,-99.1871,31.69
02/07/2018 10:34:32,19.33053333,-99.18711667,32.85
02/07/2018 10:34:33,19.33053333,-99.18713333,29.89
02/07/2018 10:34:34,19.33053333,-99.18713333,32.15
02/07/2018 10:34:35,19.33053333,-99.18715,32.45
02/07/2018 10:34:36,19.33053333,-99.18716667,31.71
02/07/2018 10:34:37,19.33055,-99.18718333,33.36
02/07/2018 10:34:38,19.33055,-99.18718333,32.87
02/07/2018 10:34:39,19.33055,-99.1872,31.97
02/07/2018 10:34:40,19.33053333,-99.18721667,31.35
02/07/2018 10:34:41,19.33053333,-99.18723333,32.99
02/07/2018 10:34:42,19.33053333,-99.18725,31.03
02/07/2018 10:34:43,19.33053333,-99.18726667,32.89
02/07/2018 10:34:44,19.33053333,-99.18728333,33.53
02/07/2018 10:34:45,19.33055,-99.1873,33.26
02/07/2018 10:34:46,19.33055,-99.18731667,34.46
02/07/2018 10:34:47,19.33055,-99.18733333,33.68
02/07/2018 10:34:48,19.33055,-99.18735,33.76
02/07/2018 10:34:49,19.33055,-99.18736667,36.14
02/07/2018 10:34:50,19.33055,-99.18738333,33.18
02/07/2018 10:34:51,19.33056667,-99.1874,35.37
02/07/2018 10:34:52,19.33056667,-99.18741667,31.64
02/07/2018 10:34:53,19.33056667,-99.18743333,31.64
02/07/2018 10:34:54,19.33056667,-99.18745,34.3
02/07/2018 10:34:55,19.33056667,-99.18745,30.17
02/07/2018 10:34:56,19.33056667,-99.18746667,31.4
02/07/2018 10:34:57,19.33056667,-99.18746667,30.96
02/07/2018 10:34:58,19.33056667,-99.18748333,32.95
02/07/2018 10:34:59,19.33056667,-99.1875,31.84
02/07/2018 10:35:00,19.33056667,-99.18751667,31.24
02/07/2018 10:35:01,19.33056667,-99.18753333,31.89
02/07/2018 10:35:02,19.33056667,-99.18753333,31.75
02/07/2018 10:35:03,19.33056667,-99.18755,32.68
02/07/2018 10:35:04,19.33055,-99.18756667,30.23
02/07/2018 10:35:05,19.33055,-99.18758333,31.35
02/07/2018 10:35:06,19.33055,-99.18758333,31.29
02/07/2018 10:35:07,19.33055,-99.1876,32.29
02/07/2018 10:35:08,19.33053333,-99.18761667,30.91
02/07/2018 10:35:09,19.33051667,-99.18763333,30.72
02/07/2018 10:35:10,19.33051667,-99.18763333,32.26
02/07/2018 10:35:11,19.3305,-99.18765,31.07
02/07/2018 10:35:12,19.3305,-99.18766667,30.09
02/07/2018 10:35:13,19.3305,-99.18766667,31.14
02/07/2018 10:35:14,19.33048333,-99.18768333,32.76
02/07/2018 10:35:15,19.33048333,-99.1877,30.49
02/07/2018 10:35:16,19.33048333,-99.18771667,31.44
02/07/2018 10:35:17,19.33048333,-99.18771667,31.87
02/07/2018 10:35:18,19.33048333,-99.18773333,31.2
02/07/2018 10:35:19,19.33048333,-99.18775,31.2
02/07/2018 10:35:20,19.33048333,-99.18776667,32.19
02/07/2018 10:35:21,19.33048333,-99.18776667,31.75
02/07/2018 10:35:22,19.33048333,-99.18778333,31.25
02/07/2018 10:35:23,19.33048333,-99.1878,29.68
02/07/2018 10:35:24,19.33046667,-99.18781667,30.57
02/07/2018 10:35:25,19.33046667,-99.18783333,29.79
02/07/2018 10:35:26,19.33046667,-99.18785,29.1
02/07/2018 10:35:27,19.33045,-99.18786667,29.9
02/07/2018 10:35:28,19.33045,-99.18788333,31.85
02/07/2018 10:35:29,19.33043333,-99.1879,29.62
02/07/2018 10:35:30,19.33043333,-99.18791667,28.27
02/07/2018 10:35:31,19.33043333,-99.18793333,31.22
02/07/2018 10:35:32,19.33043333,-99.18795,31.82
02/07/2018 10:35:33,19.33043333,-99.18796667,30.37
02/07/2018 10:35:34,19.33043333,-99.18798333,31.48
02/07/2018 10:35:35,19.33043333,-99.188,29.78
02/07/2018 10:35:36,19.33043333,-99.188,30.92
02/07/2018 10:35:37,19.33041667,-99.18801667,28.7
02/07/2018 10:35:38,19.33041667,-99.18801667,30.3
02/07/2018 10:35:39,19.33041667,-99.18803333,28.55
02/07/2018 10:35:40,19.33041667,-99.18805,28.92
02/07/2018 10:35:41,19.33041667,-99.18806667,30.54
02/07/2018 10:35:42,19.33043333,-99.18808333,31.79
02/07/2018 10:35:43,19.33043333,-99.1881,30.54
02/07/2018 10:35:44,19.33043333,-99.1881,29.34
02/07/2018 10:35:45,19.33041667,-99.18811667,29.34
02/07/2018 10:35:46,19.33041667,-99.18813333,30.24
02/07/2018 10:35:47,19.33041667,-99.18815,31.41
02/07/2018 10:35:48,19.33041667,-99.18815,30.44
02/07/2018 10:35:49,19.33041667,-99.18816667,31.17
02/07/2018 10:35:50,19.33041667,-99.18816667,30.67
02/07/2018 10:35:51,19.33041667,-99.18818333,30.18
02/07/2018 10:35:52,19.33041667,-99.1882,31.28
02/07/2018 10:35:53,19.33041667,-99.1882,30.79
02/07/2018 10:35:54,19.33041667,-99.18821667,30.64
02/07/2018 10:35:55,19.33041667,-99.18823333,31.09
02/07/2018 10:35:56,19.33041667,-99.18823333,31.49
