date,lat,lon,pm2_5
02/07/2018 08:24:03,19.33057,-99.186855,24.3
02/07/2018 08:24:04,19.33057,-99.18683,24.3
02/07/2018 08:24:05,19.330565,-99.18683,23.31
02/07/2018 08:24:06,19.33056,-99.18683,25.15
02/07/2018 08:24:07,19.33055667,-99.18683,23.27
02/07/2018 08:24:08,19.33055333,-99.18683,23.45
02/07/2018 08:24:09,19.33055,-99.18683,24.79
02/07/2018 08:24:10,19.330545,-99.186835,26.63
02/07/2018 08:24:11,19.33054,-99.18684,23.4
02/07/2018 08:24:12,19.33053333,-99.18685333,24.77
02/07/2018 08:24:13,19.33052667,-99.18686667,24.02
02/07/2018 08:24:14,19.33052,-99.18688,24.22
02/07/2018 08:24:15,19.33051667,-99.18692,25.22
02/07/2018 08:24:16,19.33051333,-99.18696,26.23
02/07/2018 08:24:17,19.33051,-99.187,24.89
02/07/2018 08:24:18,19.33052,-99.187065,25.45
02/07/2018 08:24:19,19.33053,-99.18713,24.31
02/07/2018 08:24:20,19.3305,-99.1872,21.63
02/07/2018 08:24:21,19.33047,-99.18727,25.64
02/07/2018 08:24:22,19.33044,-99.18734,24.56
02/07/2018 08:24:23,19.33043333,-99.18741333,25.28
02/07/2018 08:24:24,19.33042667,-99.18748667,23.9
02/07/2018 08:24:25,19.33042,-99.18756,25.53
02/07/2018 08:24:26,19.33041667,-99.18764667,24.83
02/07/2018 08:24:27,19.33041333,-99.18773333,23.93
02/07/2018 08:24:28,19.33041,-99.18782,21.93
02/07/2018 08:24:29,19.33040333,-99.1879,25.21
02/07/2018 08:24:30,19.33039667,-99.18798,23.94
02/07/2018 08:24:31,19.33039,-99.18806,23.94
02/07/2018 08:24:32,19.330385,-99.188135,25.55
02/07/2018 08:24:33,19.33038,-99.18821,24.39
02/07/2018 08:24:34,19.33037667,-99.18828667,22.53
02/07/2018 08:24:35,19.33037333,-99.18836333,22.73
02/07/2018 08:24:36,19.33037,-99.18844,26.94
02/07/2018 08:24:37,19.33036667,-99.18849,22.24
02/07/2018 08:24:38,19.33036333,-99.18854,22.14
02/07/2018 08:24:39,19.33036,-99.18859,22.96
02/07/2018 08:24:40,19.33038,-99.18868,24.33
02/07/2018 08:24:41,19.3304,-99.18877,23.23
02/07/2018 08:24:42,19.33042,-99.18886,22.1
02/07/2018 08:24:43,19.33045,-99.18890333,23.13
02/07/2018 08:24:44,19.33048,-99.18894667,24.18
02/07/2018 08:24:45,19.33051,-99.18899,26.71
02/07/2018 08:24:46,19.330545,-99.18903,22.91
02/07/2018 08:24:47,19.33058,-99.18907,24.22
02/07/2018 08:24:48,19.33062,-99.18909,25.79
02/07/2018 08:24:49,19.33066,-99.18911,24.63
02/07/2018 08:24:50,19.3307,-99.18913,23.56
02/07/2018 08:24:51,19.330755,-99.18914,25.23
02/07/2018 08:24:52,19.33081,-99.18915,23.97
02/07/2018 08:24:53,19.33089,-99.18916333,24.2
02/07/2018 08:24:54,19.33097,-99.18917667,22.95
02/07/2018 08:24:55,19.33105,-99.18919,22.1
02/07/2018 08:24:56,19.33115,-99.1892,22.13
02/07/2018 08:24:57,19.33125,-99.18921,22.13
02/07/2018 08:24:58,19.33135333,-99.18921,24.75
02/07/2018 08:24:59,19.33145667,-99.18921,22.4
02/07/2018 08:25:00,19.33156,-99.18921,22.89
02/07/2018 08:25:01,19.33165,-99.18921667,23.68
02/07/2018 08:25:02,19.33174,-99.18922333,23.89
02/07/2018 08:25:03,19.33183,-99.18923,23.18
02/07/2018 08:25:04,19.33190667,-99.18924333,24
02/07/2018 08:25:05,19.33198333,-99.18925667,22.96
02/07/2018 08:25:06,19.33206,-99.18927,23.12
02/07/2018 08:25:07,19.33213,-99.18928,22.65
02/07/2018 08:25:08,19.3322,-99.18929,22.76
02/07/2018 08:25:09,19.332265,-99.1893,20.84
02/07/2018 08:25:10,19.33233,-99.18931,20.66
02/07/2018 08:25:11,19.33239,-99.18931667,23.76
02/07/2018 08:25:12,19.33245,-99.18932333,20.96
02/07/2018 08:25:13,19.33251,-99.18933,22.08
02/07/2018 08:25:14,19.33256,-99.189335,21.27
02/07/2018 08:25:15,19.33261,-99.18934,21.95
02/07/2018 08:25:16,19.33264667,-99.18934333,21.58
02/07/2018 08:25:17,19.33268333,-99.18934667,22.48
02/07/2018 08:25:18,19.33272,-99.18935,21.49
02/07/2018 08:25:19,19.33273,-99.18935,22.87
02/07/2018 08:25:20,19.33274,-99.18935,24.21
02/07/2018 08:25:21,19.33274,-99.18935,21.99
02/07/2018 08:25:22,19.33274,-99.18935,21.73
02/07/2018 08:25:23,19.33274,-99.18935,21.73
02/07/2018 08:25:24,19.33274,-99.18935,21.6
02/07/2018 08:25:25,19.33274,-99.18935,21.73
02/07/2018 08:25:26,19.33274,-99.18935,21.99
02/07/2018 08:25:27,19.33274,-99.18935,21.78
02/07/2018 08:25:28,19.33274,-99.18935,20.96
02/07/2018 08:25:29,19.33275667,-99.18935333,21.4
02/07/2018 08:25:30,19.33277333,-99.18935667,22.59
02/07/2018 08:25:31,19.33279,-99.18936,22.56
02/07/2018 08:25:32,19.332837,-99.189367,20.57
02/07/2018 08:25:33,19.332884,-99.189374,22.76
02/07/2018 08:25:34,19.332931,-99.189381,22.44
02/07/2018 08:25:35,19.332978,-99.189388,23.49
02/07/2018 08:25:36,19.333025,-99.189395,23.12
02/07/2018 08:25:37,19.333072,-99.189402,21.82
02/07/2018 08:25:38,19.333119,-99.189409,21.72
02/07/2018 08:25:39,19.333166,-99.189416,23.66
02/07/2018 08:25:40,19.333213,-99.189423,21.77
02/07/2018 08:25:41,19.33326,-99.18943,22.98
02/07/2018 08:25:42,19.333315,-99.189435,22.39
02/07/2018 08:25:43,19.33337,-99.18944,23.11
02/07/2018 08:25:44,19.33343667,-99.18944667,22.75
02/07/2018 08:25:45,19.33350333,-99.18945333,24.97
02/07/2018 08:25:46,19.33357,-99.18946,21.64
02/07/2018 08:25:47,19.33364,-99.189465,23.36
02/07/2018 08:25:48,19.33371,-99.18947,21.05
02/07/2018 08:25:49,19.33378333,-99.18948,21.05
02/07/2018 08:25:50,19.33385667,-99.18949,21.53
02/07/2018 08:25:51,19.33393,-99.1895,22.19
02/07/2018 08:25:52,19.334,-99.18951,21.3
02/07/2018 08:25:53,19.33407,-99.18952,23.57
02/07/2018 08:25:54,19.33414,-99.18953,22.49
02/07/2018 08:25:55,19.3342,-99.18953333,19.07
02/07/2018 08:25:56,19.33426,-99.18953667,23.27
02/07/2018 08:25:57,19.33432,-99.18954,21.38
02/07/2018 08:25:58,19.33434333,-99.18951667,22.86
02/07/2018 08:25:59,19.33436667,-99.18949333,20.63
02/07/2018 08:26:00,19.33439,-99.18947,23.16
02/07/2018 08:26:01,19.33443333,-99.18942,20.66
02/07/2018 08:26:02,19.33447667,-99.18937,19.79
02/07/2018 08:26:03,19.33452,-99.18932,21.58
02/07/2018 08:26:04,19.33452333,-99.1893,20.62
