date,lat,lon,pm2_5
02/07/2018 08:22:58,19.33053,-99.186955,23.64
02/07/2018 08:22:59,19.33051,-99.18698,26.08
02/07/2018 08:23:00,19.33051,-99.18698,23.51
02/07/2018 08:23:01,19.33049,-99.18701,24.52
02/07/2018 08:23:02,19.33049,-99.18704,24.52
02/07/2018 08:23:03,19.33048,-99.18707,25.34
02/07/2018 08:23:04,19.33047,-99.18711,24.17
02/07/2018 08:23:05,19.33047,-99.18714,22.77
02/07/2018 08:23:06,19.33046,-99.18716,23.71
02/07/2018 08:23:07,19.33047,-99.1872,24.09
02/07/2018 08:23:08,19.33049,-99.18725,24.55
02/07/2018 08:23:09,19.3305,-99.18729,25.09
02/07/2018 08:23:10,19.3305,-99.18732,25.05
02/07/2018 08:23:11,19.3305,-99.18736,24.38
02/07/2018 08:23:12,19.3305,-99.1874,24.62
02/07/2018 08:23:13,19.3305,-99.18745,24.83
02/07/2018 08:23:14,19.3305,-99.18749,25.52
02/07/2018 08:23:15,19.3305,-99.18753,24.47
02/07/2018 08:23:16,19.3305,-99.18757,23.58
02/07/2018 08:23:17,19.3305,-99.18762,23.78
02/07/2018 08:23:18,19.3305,-99.18768,22.85
02/07/2018 08:23:19,19.33051,-99.18772,23.61
02/07/2018 08:23:20,19.33051,-99.18775,25.27
02/07/2018 08:23:21,19.3305,-99.18779,24.14
02/07/2018 08:23:22,19.33049,-99.18783,24.28
02/07/2018 08:23:23,19.33049,-99.18787,24.23
02/07/2018 08:23:24,19.33048,-99.18791,23.32
02/07/2018 08:23:25,19.33048,-99.18795,23.1
02/07/2018 08:23:26,19.33048,-99.18798,24.37
02/07/2018 08:23:27,19.33048,-99.18802,23.41
02/07/2018 08:23:28,19.33047,-99.18805,23.41
02/07/2018 08:23:29,19.33047,-99.18808,24.08
02/07/2018 08:23:30,19.33046,-99.18812,24.37
02/07/2018 08:23:31,19.33045,-99.18816,25.89
02/07/2018 08:23:32,19.33043,-99.18819,23.74
02/07/2018 08:23:33,19.33043,-99.18822,24.1
02/07/2018 08:23:34,19.33042,-99.18825,23.71
02/07/2018 08:23:35,19.33041,-99.18828,23.06
02/07/2018 08:23:36,19.33041,-99.18832,23.24
02/07/2018 08:23:37,19.3304,-99.18836,23.82
02/07/2018 08:23:38,19.33039,-99.18842,24.85
02/07/2018 08:23:39,19.33038,-99.18845,24.7
02/07/2018 08:23:40,19.33036,-99.18849,24.33
02/07/2018 08:23:41,19.33036,-99.18851,24.95
02/07/2018 08:23:42,19.33036,-99.18854,24.78
02/07/2018 08:23:43,19.33036,-99.18857,23.1
02/07/2018 08:23:44,19.33037,-99.18862,24.43
02/07/2018 08:23:45,19.33037,-99.18866,24.69
02/07/2018 08:23:46,19.33038,-99.1887,23.65
02/07/2018 08:23:47,19.33038,-99.18873,23.35
02/07/2018 08:23:48,19.3304,-99.18877,24.7
02/07/2018 08:23:49,19.33042,-99.18881,25.17
02/07/2018 08:23:50,19.33045,-99.18887,25.83
02/07/2018 08:23:51,19.33047,-99.18891,26.5
02/07/2018 08:23:52,19.33049,-99.18893,28.67
02/07/2018 08:23:53,19.33053,-99.18894,32.38
02/07/2018 08:23:54,19.33057,-99.18896,32.38
02/07/2018 08:23:55,19.3306,-99.18899,28.42
02/07/2018 08:23:56,19.33064,-99.18902,26.88
02/07/2018 08:23:57,19.3307,-99.18904,24.63
02/07/2018 08:23:58,19.33075,-99.18907,26.48
02/07/2018 08:23:59,19.33079,-99.18909,27.58
02/07/2018 08:24:00,19.33083,-99.18911,26.49
02/07/2018 08:24:01,19.33088,-99.18911,25.88
02/07/2018 08:24:02,19.33092,-99.18911,23.77
02/07/2018 08:24:03,19.33096,-99.18912,23.35
02/07/2018 08:24:04,19.331,-99.18913,22.94
02/07/2018 08:24:05,19.33104,-99.18913,24.48
02/07/2018 08:24:06,19.33108,-99.18914,23.23
02/07/2018 08:24:07,19.33112,-99.18914,24.74
02/07/2018 08:24:08,19.33116,-99.18915,25.76
02/07/2018 08:24:09,19.33121,-99.18915,24.55
02/07/2018 08:24:10,19.33125,-99.18915,24.12
02/07/2018 08:24:11,19.3313,-99.18915,26.39
02/07/2018 08:24:12,19.33134,-99.18916,24.57
02/07/2018 08:24:13,19.33138,-99.18916,23.52
02/07/2018 08:24:14,19.33142,-99.18917,24.91
02/07/2018 08:24:15,19.33146,-99.18917,26.79
02/07/2018 08:24:16,19.3315,-99.18918,23.08
02/07/2018 08:24:17,19.33155,-99.18919,23.51
02/07/2018 08:24:18,19.3316,-99.1892,23.17
02/07/2018 08:24:19,19.33165,-99.1892,23.87
02/07/2018 08:24:20,19.33169,-99.18921,23.87
02/07/2018 08:24:21,19.33175,-99.18922,23.87
02/07/2018 08:24:22,19.33179,-99.18922,23.39
02/07/2018 08:24:23,19.33183,-99.18924,22.87
02/07/2018 08:24:24,19.33187,-99.18924,23.42
02/07/2018 08:24:25,19.33191,-99.18926,24.4
02/07/2018 08:24:26,19.33196,-99.18927,23.4
02/07/2018 08:24:27,19.33201,-99.18928,23.99
02/07/2018 08:24:28,19.33204,-99.18928,22.16
02/07/2018 08:24:29,19.33209,-99.18928,22.77
02/07/2018 08:24:30,19.33212,-99.18928,23.34
02/07/2018 08:24:31,19.33216,-99.18928,22.62
02/07/2018 08:24:32,19.3322,-99.18929,22.16
02/07/2018 08:24:33,19.33223,-99.18929,22.53
02/07/2018 08:24:34,19.33226,-99.1893,22.16
02/07/2018 08:24:35,19.3323,-99.18931,22.89
02/07/2018 08:24:36,19.33234,-99.18932,22.34
02/07/2018 08:24:37,19.33238,-99.18934,23.59
02/07/2018 08:24:38,19.33243,-99.18934,22.84
02/07/2018 08:24:39,19.33247,-99.18935,22.76
02/07/2018 08:24:40,19.33251,-99.18935,23.19
02/07/2018 08:24:41,19.33254,-99.18936,25.05
02/07/2018 08:24:42,19.33259,-99.18935,23.04
02/07/2018 08:24:43,19.33263,-99.18935,23.21
02/07/2018 08:24:44,19.33268,-99.18934,23.44
02/07/2018 08:24:45,19.33272,-99.18935,22.98
02/07/2018 08:24:46,19.33276,-99.18935,22.98
02/07/2018 08:24:47,19.33281,-99.18936,22.01
02/07/2018 08:24:48,19.33285,-99.18936,22
02/07/2018 08:24:49,19.33288,-99.18936,20.59
02/07/2018 08:24:50,19.33291,-99.18936,21.48
02/07/2018 08:24:51,19.33296,-99.18936,22.75
02/07/2018 08:24:52,19.333,-99.18937,21.44
02/07/2018 08:24:53,19.33304,-99.18937,21.24
02/07/2018 08:24:54,19.3331,-99.18937,20.76
02/07/2018 08:24:55,19.33314,-99.18938,21.82
02/07/2018 08:24:56,19.33317,-99.18938,19.95
02/07/2018 08:24:57,19.33321,-99.18938,22.28
02/07/2018 08:24:58,19.33323,-99.18937,23.09
02/07/2018 08:24:59,19.33325,-99.18938,22.71
02/07/2018 08:25:00,19.33328,-99.18937,24.21
02/07/2018 08:25:01,19.33331,-99.18938,23.21
02/07/2018 08:25:02,19.33334,-99.18939,23.6
02/07/2018 08:25:03,19.33337,-99.1894,23.87
02/07/2018 08:25:04,19.3334,-99.18941,22.98
02/07/2018 08:25:05,19.33344,-99.18941,24.08
02/07/2018 08:25:06,19.33347,-99.18941,23.8
02/07/2018 08:25:07,19.33351,-99.18942,22.37
02/07/2018 08:25:08,19.33356,-99.18942,23.1
02/07/2018 08:25:09,19.33361,-99.18942,23.28
02/07/2018 08:25:10,19.33365,-99.18942,21.7
02/07/2018 08:25:11,19.33369,-99.18942,21.87
02/07/2018 08:25:12,19.33372,-99.18943,21.87
02/07/2018 08:25:13,19.33375,-99.18943,23.07
02/07/2018 08:25:14,19.33381,-99.18943,22.85
02/07/2018 08:25:15,19.33384,-99.18943,22.42
02/07/2018 08:25:16,19.33387,-99.18943,23.05
02/07/2018 08:25:17,19.3339,-99.18943,24.03
02/07/2018 08:25:18,19.33393,-99.18943,21.75
02/07/2018 08:25:19,19.33396,-99.18943,23.12
02/07/2018 08:25:20,19.33399,-99.18944,23.5
02/07/2018 08:25:21,19.33403,-99.18944,23.7
02/07/2018 08:25:22,19.33407,-99.18944,23.49
02/07/2018 08:25:23,19.33412,-99.18944,23.22
02/07/2018 08:25:24,19.33418,-99.18945,23.94
02/07/2018 08:25:25,19.33421,-99.18945,23.53
02/07/2018 08:25:26,19.33425,-99.18945,23.76
02/07/2018 08:25:27,19.33429,-99.18944,23.14
02/07/2018 08:25:28,19.33434,-99.18944,23.16
02/07/2018 08:25:29,19.33437,-99.18943,22.93
02/07/2018 08:25:30,19.33439,-99.18942,21.86
02/07/2018 08:25:31,19.33441,-99.18939,21.7
02/07/2018 08:25:32,19.33443,-99.18937,22.81
02/07/2018 08:25:33,19.33447,-99.18935,21.21
02/07/2018 08:25:34,19.3345,-99.18932,22.74
02/07/2018 08:25:35,19.33452,-99.18928,23.02
02/07/2018 08:25:36,19.33454,-99.18924,22.92
02/07/2018 08:25:37,19.33455,-99.18918,21.45
02/07/2018 08:25:38,19.33455,-99.18914,21.45
02/07/2018 08:25:39,19.33454,-99.18907,22.45
02/07/2018 08:25:40,19.33454,-99.18901,22.6
02/07/2018 08:25:41,19.33455,-99.18896,24.05
02/07/2018 08:25:42,19.33455,-99.18891,25.39
02/07/2018 08:25:43,19.33456,-99.18885,32.94
02/07/2018 08:25:44,19.33456,-99.18879,31.37
02/07/2018 08:25:45,19.33457,-99.18873,31.59
02/07/2018 08:25:46,19.33458,-99.18868,33.46
02/07/2018 08:25:47,19.33458,-99.18862,28.5
02/07/2018 08:25:48,19.33459,-99.18856,24.52
02/07/2018 08:25:49,19.33459,-99.1885,26.44
02/07/2018 08:25:50,19.33459,-99.18843,24.44
02/07/2018 08:25:51,19.3346,-99.18837,24.92
02/07/2018 08:25:52,19.33461,-99.18832,26.4
02/07/2018 08:25:53,19.33462,-99.18827,23.49
02/07/2018 08:25:54,19.33463,-99.18821,23.01
02/07/2018 08:25:55,19.33463,-99.18814,25.17
02/07/2018 08:25:56,19.33464,-99.18808,25.64
02/07/2018 08:25:57,19.33464,-99.18801,24.19
02/07/2018 08:25:58,19.33465,-99.18795,24.49
02/07/2018 08:25:59,19.33465,-99.18789,26.02
02/07/2018 08:26:00,19.33466,-99.18783,23.97
02/07/2018 08:26:01,19.33467,-99.18776,26.29
02/07/2018 08:26:02,19.33468,-99.18769,27.73
02/07/2018 08:26:03,19.33468,-99.18762,25.71
02/07/2018 08:26:04,19.33468,-99.18756,25.71
02/07/2018 08:26:05,19.33469,-99.18749,24.29
02/07/2018 08:26:06,19.3347,-99.18742,24.09
02/07/2018 08:26:07,19.33471,-99.18736,24.42
02/07/2018 08:26:08,19.33472,-99.1873,23.86
02/07/2018 08:26:09,19.33472,-99.18724,23.07
02/07/2018 08:26:10,19.33474,-99.18719,22.8
02/07/2018 08:26:11,19.33475,-99.18714,24.53
02/07/2018 08:26:12,19.33475,-99.18709,22.68
02/07/2018 08:26:13,19.33474,-99.18704,23.06
02/07/2018 08:26:14,19.33475,-99.18698,23.99
02/07/2018 08:26:15,19.33476,-99.18692,23.18
02/07/2018 08:26:16,19.33476,-99.18687,24.98
02/07/2018 08:26:17,19.33476,-99.18682,23.04
02/07/2018 08:26:18,19.33477,-99.18677,24.08
02/07/2018 08:26:19,19.33478,-99.18672,23.16
02/07/2018 08:26:20,19.33479,-99.18667,23.51
02/07/2018 08:26:21,19.3348,-99.18662,24.59
02/07/2018 08:26:22,19.3348,-99.18656,24.32
02/07/2018 08:26:23,19.33481,-99.1865,23.46
02/07/2018 08:26:24,19.33481,-99.18645,26.68
02/07/2018 08:26:25,19.33482,-99.1864,24.53
02/07/2018 08:26:26,19.33482,-99.18635,23.99
02/07/2018 08:26:27,19.33483,-99.18631,24.66
02/07/2018 08:26:28,19.33484,-99.18627,22.6
02/07/2018 08:26:29,19.33484,-99.18622,25.6
02/07/2018 08:26:30,19.33485,-99.18618,25.6
02/07/2018 08:26:31,19.33485,-99.18614,23.53
02/07/2018 08:26:32,19.33486,-99.1861,22.84
02/07/2018 08:26:33,19.33487,-99.18605,23.37
02/07/2018 08:26:34,19.33488,-99.18602,24.27
02/07/2018 08:26:35,19.33487,-99.18598,23.06
02/07/2018 08:26:36,19.33487,-99.18594,23.99
02/07/2018 08:26:37,19.33485,-99.18591,24.95
02/07/2018 08:26:38,19.33485,-99.18587,22.84
02/07/2018 08:26:39,19.33484,-99.18585,21.9
02/07/2018 08:26:40,19.33484,-99.18581,21.2
02/07/2018 08:26:41,19.33485,-99.18578,21.49
02/07/2018 08:26:42,19.33485,-99.18573,23.21
02/07/2018 08:26:43,19.33484,-99.18568,21.13
02/07/2018 08:26:44,19.33484,-99.18564,22.96
02/07/2018 08:26:45,19.33484,-99.18558,22.04
02/07/2018 08:26:46,19.33484,-99.18554,22.14
02/07/2018 08:26:47,19.33483,-99.18549,23.29
02/07/2018 08:26:48,19.33483,-99.18545,22.62
02/07/2018 08:26:49,19.33485,-99.18541,22.96
02/07/2018 08:26:50,19.33487,-99.18536,21.24
02/07/2018 08:26:51,19.33489,-99.18531,21.01
02/07/2018 08:26:52,19.3349,-99.18526,21.7
02/07/2018 08:26:53,19.33492,-99.18521,22.85
02/07/2018 08:26:54,19.33494,-99.18516,22.14
02/07/2018 08:26:55,19.33495,-99.18511,21.07
02/07/2018 08:26:56,19.33497,-99.18506,22.67
02/07/2018 08:26:57,19.33498,-99.18502,22.68
02/07/2018 08:26:58,19.33499,-99.18498,21.86
02/07/2018 08:26:59,19.335,-99.18495,20.77
02/07/2018 08:27:00,19.335,-99.18492,22.62
02/07/2018 08:27:01,19.335,-99.1849,23.23
02/07/2018 08:27:02,19.33501,-99.18487,23.28
02/07/2018 08:27:03,19.33501,-99.18486,21.43
02/07/2018 08:27:04,19.33501,-99.18486,22.5
02/07/2018 08:27:05,19.33501,-99.18486,22.18
02/07/2018 08:27:06,19.33501,-99.18478,22.51
02/07/2018 08:27:07,19.33501,-99.18476,22.1
02/07/2018 08:27:08,19.33501,-99.18473,22.57
02/07/2018 08:27:09,19.33501,-99.1847,22.44
02/07/2018 08:27:10,19.33501,-99.1847,23.4
02/07/2018 08:27:11,19.33501,-99.18463,23.6
02/07/2018 08:27:12,19.33502,-99.18459,21.82
02/07/2018 08:27:13,19.33502,-99.18455,21.36
02/07/2018 08:27:14,19.33503,-99.18451,23.06
02/07/2018 08:27:15,19.33503,-99.18446,21.09
02/07/2018 08:27:16,19.33503,-99.18442,22.36
02/07/2018 08:27:17,19.33503,-99.18438,22.12
02/07/2018 08:27:18,19.33504,-99.18434,22.43
02/07/2018 08:27:19,19.33505,-99.1843,23.24
02/07/2018 08:27:20,19.33505,-99.18426,21.48
02/07/2018 08:27:21,19.33506,-99.18421,22.84
02/07/2018 08:27:22,19.33507,-99.18416,22.57
02/07/2018 08:27:23,19.33507,-99.18412,22.57
02/07/2018 08:27:24,19.33507,-99.18406,21.87
02/07/2018 08:27:25,19.33508,-99.18401,20.87
02/07/2018 08:27:26,19.33508,-99.18401,21.65
02/07/2018 08:27:27,19.33508,-99.18401,21.76
02/07/2018 08:27:28,19.33508,-99.18389,21.38
02/07/2018 08:27:29,19.33508,-99.18385,21.07
02/07/2018 08:27:30,19.33509,-99.1838,20.76
02/07/2018 08:27:31,19.3351,-99.18373,22.67
02/07/2018 08:27:32,19.33511,-99.18367,22.78
02/07/2018 08:27:33,19.33512,-99.18361,22.42
02/07/2018 08:27:34,19.33512,-99.18356,20.79
02/07/2018 08:27:35,19.33512,-99.18351,21.4
02/07/2018 08:27:36,19.33512,-99.18347,21.68
02/07/2018 08:27:37,19.33513,-99.18343,23.36
02/07/2018 08:27:38,19.33512,-99.18339,21.93
02/07/2018 08:27:39,19.33512,-99.18335,21.93
02/07/2018 08:27:40,19.33512,-99.18335,21.78
02/07/2018 08:27:41,19.33512,-99.18335,22.26
02/07/2018 08:27:42,19.33513,-99.18329,20.1
02/07/2018 08:27:43,19.33514,-99.18326,21.71
02/07/2018 08:27:44,19.33514,-99.18321,21.79
02/07/2018 08:27:45,19.33514,-99.18315,21.02
02/07/2018 08:27:46,19.33515,-99.1831,20.26
02/07/2018 08:27:47,19.33515,-99.18305,21.24
02/07/2018 08:27:48,19.33515,-99.183,20.85
02/07/2018 08:27:49,19.33516,-99.18295,20.85
02/07/2018 08:27:50,19.33517,-99.1829,20.82
02/07/2018 08:27:51,19.33517,-99.18285,21.22
02/07/2018 08:27:52,19.33517,-99.18281,21.91
02/07/2018 08:27:53,19.33516,-99.18278,20.52
02/07/2018 08:27:54,19.33514,-99.18274,19.4
02/07/2018 08:27:55,19.33514,-99.18274,21.29
02/07/2018 08:27:56,19.33514,-99.18274,28.98
02/07/2018 08:27:57,19.33512,-99.18268,35.37
02/07/2018 08:27:58,19.33512,-99.18264,37.8
02/07/2018 08:27:59,19.33511,-99.18259,37.98
02/07/2018 08:28:00,19.33511,-99.18254,36.89
02/07/2018 08:28:01,19.33511,-99.18249,40.66
