date,pmangel,temp,rh,press,lat,lon,alt,pmlaura,temp,rh,press,lat,lon,alt,trolemt11
11/11/2014 11:01,43.65,22.9,34,586,19.34606667,-99.17695,"	2273",46.85,22.8,35,584,19.34606667,-99.17695,"	2273",45.25
11/11/2014 11:01,42.76,22.9,34,586,19.34606667,-99.17695,"	2272",45.49,22.8,35,584,19.34606667,-99.17695,"	2272",44.125
11/11/2014 11:01,43.1,22.9,34,586,19.34606667,-99.17695,"	2272",45.46,22.8,35,586,19.34606667,-99.17695,"	2272",44.28
11/11/2014 11:01,40.85,22.9,34,586,19.34606667,-99.17695,"	2272",45.68,22.8,35,586,19.34606667,-99.17695,"	2272",43.265
11/11/2014 11:01,41.79,22.9,34,586,19.34605,-99.17685,"	2273",45,22.8,35,586,19.34605,-99.17685,"	2273",43.395
11/11/2014 11:01,43.7,22.9,34,586,19.34605,-99.17681667,"	2273",47.59,22.8,35,586,19.34605,-99.17681667,"	2273",45.645
11/11/2014 11:01,41.87,22.9,34,586,19.34605,-99.17678333,"	2273",47.64,22.8,35,586,19.34605,-99.17678333,"	2273",44.755
11/11/2014 11:01,40.64,22.9,34,586,19.34605,-99.17671667,"	2273",45.76,22.8,35,586,19.34605,-99.17671667,"	2273",43.2
11/11/2014 11:01,42.01,22.9,34,586,19.34605,-99.17665,"	2272",45.96,22.8,35,586,19.34605,-99.17665,"	2272",43.985
11/11/2014 11:01,41.92,22.9,34,586,19.34603333,-99.17658333,"	2273",47.94,22.8,35,586,19.34603333,-99.17658333,"	2273",44.93
11/11/2014 11:01,39.93,22.9,34,586,19.34603333,-99.17651667,"	2272",47.94,22.8,35,586,19.34603333,-99.17651667,"	2272",43.935
11/11/2014 11:01,38.95,22.9,34,586,19.34601667,-99.17643333,"	2272",45.13,22.8,35,586,19.34601667,-99.17643333,"	2272",42.04
11/11/2014 11:01,40.72,22.9,34,586,19.34601667,-99.17635,"	2273",43.07,22.8,35,586,19.34601667,-99.17635,"	2273",41.895
11/11/2014 11:01,41.02,22.9,34,586,19.346,-99.17625,"	2273",44.26,22.8,35,586,19.346,-99.17625,"	2273",42.64
11/11/2014 11:01,40.03,22.9,34,586,19.346,-99.17616667,"	2272",45.97,22.8,35,586,19.346,-99.17616667,"	2272",43
11/11/2014 11:01,40.29,22.9,34,586,19.34598333,-99.17608333,"	2272",43.39,22.8,35,586,19.34598333,-99.17608333,"	2272",41.84
11/11/2014 11:02,42.33,23,34,586,19.34596667,-99.176,"	2272",44.42,22.8,35,586,19.34596667,-99.176,"	2272",43.375
11/11/2014 11:02,39.63,23,34,586,19.34596667,-99.17591667,"	2273",44.84,22.8,35,586,19.34596667,-99.17591667,"	2273",42.235
11/11/2014 11:02,39.01,23,34,586,19.34595,-99.17583333,"	2273",45.73,22.8,35,586,19.34595,-99.17583333,"	2273",42.37
11/11/2014 11:02,39.77,23,34,586,19.34595,-99.17573333,"	2273",43.88,22.8,35,586,19.34595,-99.17573333,"	2273",41.825
11/11/2014 11:02,38.94,23,34,586,19.34593333,-99.17563333,"	2273",42.23,22.9,36,586,19.34593333,-99.17563333,"	2273",40.585
11/11/2014 11:02,40.21,23,34,586,19.34593333,-99.17553333,"	2272",44,22.9,36,586,19.34593333,-99.17553333,"	2272",42.105
11/11/2014 11:02,39.15,23,34,586,19.34591667,-99.17543333,"	2273",42.56,22.9,36,586,19.34591667,-99.17543333,"	2273",40.855
11/11/2014 11:02,41.36,23,34,586,19.3459,-99.17533333,"	2272",44.68,22.9,36,586,19.3459,-99.17533333,"	2272",43.02
11/11/2014 11:02,41.36,23,34,586,19.3459,-99.17523333,"	2272",44.34,22.9,36,586,19.3459,-99.17523333,"	2272",42.85
11/11/2014 11:02,39.1,23,34,586,19.34588333,-99.17513333,"	2272",42.62,22.9,36,586,19.34588333,-99.17513333,"	2272",40.86
11/11/2014 11:02,39.41,23,34,586,19.34588333,-99.17503333,"	2272",44.58,22.9,36,586,19.34588333,-99.17503333,"	2272",41.995
11/11/2014 11:02,38.31,23,34,586,19.34586667,-99.17498333,"	2272",43.7,22.9,36,586,19.34586667,-99.17498333,"	2272",41.005
11/11/2014 11:02,41.54,23,34,586,19.34586667,-99.17498333,"	2272",44.07,22.9,36,586,19.34586667,-99.17498333,"	2272",42.805
11/11/2014 11:02,39.72,23,34,586,19.34586667,-99.17498333,"	2272",47.43,22.9,36,586,19.34586667,-99.17498333,"	2272",43.575
11/11/2014 11:02,40.13,23,34,586,19.34583333,-99.17463333,"	2271",42.3,22.9,36,586,19.34583333,-99.17463333,"	2271",41.215
11/11/2014 11:02,39.74,23,34,586,19.34581667,-99.17455,"	2271",43.85,22.9,36,586,19.34581667,-99.17455,"	2271",41.795
11/11/2014 11:02,38.83,23,34,586,19.3458,-99.17445,"	2271",44.33,22.9,36,586,19.3458,-99.17445,"	2271",41.58
11/11/2014 11:02,37.95,23,34,586,19.3458,-99.17436667,"	2271",45.48,22.9,36,586,19.3458,-99.17436667,"	2271",41.715
11/11/2014 11:02,38.19,23,34,586,19.34578333,-99.17428333,"	2271",43.87,22.9,36,586,19.34578333,-99.17428333,"	2271",41.03
11/11/2014 11:02,40.24,23,34,586,19.34578333,-99.17421667,"	2270",44.34,22.9,36,586,19.34578333,-99.17421667,"	2270",42.29
11/11/2014 11:02,39.71,23,34,586,19.34576667,-99.17415,"	2270",44.34,22.9,36,586,19.34576667,-99.17415,"	2270",42.025
11/11/2014 11:02,38.48,23,34,586,19.34576667,-99.17408333,"	2270",43.87,22.9,36,586,19.34576667,-99.17408333,"	2270",41.175
11/11/2014 11:02,41.11,23,34,586,19.34576667,-99.17403333,"	2270",48.08,22.9,35,586,19.34576667,-99.17403333,"	2270",44.595
11/11/2014 11:02,39.28,23,34,586,19.34575,-99.174,"	2270",41.28,22.9,35,586,19.34575,-99.174,"	2270",40.28
11/11/2014 11:02,41.34,23,34,586,19.34575,-99.17396667,"	2270",41.57,22.9,35,586,19.34575,-99.17396667,"	2270",41.455
11/11/2014 11:02,39.71,23,34,586,19.34575,-99.17396667,"	2269",45.28,22.9,35,586,19.34575,-99.17396667,"	2269",42.495
11/11/2014 11:02,38.85,23,34,586,19.34575,-99.17396667,"	2269",45.75,22.9,35,586,19.34575,-99.17396667,"	2269",42.3
11/11/2014 11:02,38.37,23,34,586,19.34575,-99.17396667,"	2270",43.76,22.9,35,586,19.34575,-99.17396667,"	2270",41.065
11/11/2014 11:02,40.62,23,34,586,19.34575,-99.17396667,"	2270",41.56,22.9,35,586,19.34575,-99.17396667,"	2270",41.09
11/11/2014 11:02,39.15,23,34,586,19.34575,-99.17395,"	2270",42.81,22.9,35,586,19.34575,-99.17395,"	2270",40.98
11/11/2014 11:02,40.68,23,34,586,19.34575,-99.17393333,"	2271",46.26,22.9,35,586,19.34575,-99.17393333,"	2271",43.47
11/11/2014 11:02,39.26,23,34,586,19.34575,-99.1739,"	2271",44.81,22.9,35,586,19.34575,-99.1739,"	2271",42.035
11/11/2014 11:02,38.76,23,34,586,19.34573333,-99.17385,"	2271",44.73,22.9,35,586,19.34573333,-99.17385,"	2271",41.745
11/11/2014 11:02,38.4,23,34,586,19.34573333,-99.17378333,"	2271",41.66,22.9,35,586,19.34573333,-99.17378333,"	2271",40.03
11/11/2014 11:02,38.4,23,34,586,19.34571667,-99.1737,"	2271",43.12,22.9,35,586,19.34571667,-99.1737,"	2271",40.76
11/11/2014 11:02,39.86,23,34,586,19.34571667,-99.17363333,"	2270",43,22.9,35,586,19.34571667,-99.17363333,"	2270",41.43
11/11/2014 11:02,37.88,23,34,586,19.3457,-99.17355,"	2270",42.75,22.9,35,586,19.3457,-99.17355,"	2270",40.315
11/11/2014 11:02,38.95,23,34,586,19.3457,-99.17346667,"	2271",42.46,22.9,35,586,19.3457,-99.17346667,"	2271",40.705
11/11/2014 11:02,37.3,23,34,586,19.34568333,-99.1734,"	2271",44.24,22.9,35,586,19.34568333,-99.1734,"	2271",40.77
11/11/2014 11:02,36.1,23,34,586,19.34568333,-99.17331667,"	2270",43.94,22.9,35,586,19.34568333,-99.17331667,"	2270",40.02
11/11/2014 11:02,38.51,23,34,586,19.34566667,-99.17323333,"	2270",44.83,22.9,34,586,19.34566667,-99.17323333,"	2270",41.67
11/11/2014 11:02,38.6,23,34,586,19.34566667,-99.17315,"	2271",42.53,22.9,34,586,19.34566667,-99.17315,"	2271",40.565
11/11/2014 11:02,39.15,23,34,586,19.34565,-99.17305,"	2271",41.75,22.9,34,586,19.34565,-99.17305,"	2271",40.45
11/11/2014 11:02,38.46,23,34,586,19.34563333,-99.17295,"	2270",44.16,22.9,34,586,19.34563333,-99.17295,"	2270",41.31
11/11/2014 11:02,35.93,23,34,586,19.34561667,-99.17283333,"	2270",43.57,22.9,34,586,19.34561667,-99.17283333,"	2270",39.75
11/11/2014 11:02,39.27,23,34,586,19.3456,-99.17273333,"	2270",41.99,22.9,34,586,19.3456,-99.17273333,"	2270",40.63
11/11/2014 11:02,39.92,23,34,586,19.34558333,-99.17263333,"	2270",41.99,22.9,34,584,19.34558333,-99.17263333,"	2270",40.955
11/11/2014 11:02,39.52,23,34,586,19.34558333,-99.17253333,"	2270",41.86,22.9,34,584,19.34558333,-99.17253333,"	2270",40.69
11/11/2014 11:02,37.84,23,34,586,19.34556667,-99.17243333,"	2269",42.67,22.9,34,584,19.34556667,-99.17243333,"	2269",40.255
11/11/2014 11:02,37.78,23,34,586,19.34555,-99.17233333,"	2269",43.73,22.9,34,584,19.34555,-99.17233333,"	2269",40.755
11/11/2014 11:02,37.17,23,34,586,19.34555,-99.17225,"	2269",42.13,22.9,34,584,19.34555,-99.17225,"	2269",39.65
11/11/2014 11:02,40.44,23,34,586,19.34553333,-99.17216667,"	2269",42.6,22.9,34,584,19.34553333,-99.17216667,"	2269",41.52
11/11/2014 11:02,39.13,23,34,586,19.34553333,-99.17206667,"	2269",45.33,22.9,34,584,19.34553333,-99.17206667,"	2269",42.23
11/11/2014 11:02,38.8,23,34,586,19.34553333,-99.17198333,"	2269",42.03,22.9,34,584,19.34553333,-99.17198333,"	2269",40.415
11/11/2014 11:02,36.88,23,34,586,19.34551667,-99.17191667,"	2269",40.26,22.9,34,584,19.34551667,-99.17191667,"	2269",38.57
11/11/2014 11:02,39.31,23,34,586,19.3455,-99.17183333,"	2268",43.1,22.9,34,584,19.3455,-99.17183333,"	2268",41.205
11/11/2014 11:02,39.38,23,34,586,19.3455,-99.17176667,"	2267",41.31,22.9,34,584,19.3455,-99.17176667,"	2267",40.345
11/11/2014 11:02,37.89,23,34,586,19.34548333,-99.17171667,"	2268",43.68,22.9,34,584,19.34548333,-99.17171667,"	2268",40.785
11/11/2014 11:02,37.04,23,34,586,19.34548333,-99.17168333,"	2268",41.63,22.9,34,586,19.34548333,-99.17168333,"	2268",39.335
11/11/2014 11:02,37.7,23,34,586,19.34548333,-99.17166667,"	2268",43.08,22.9,34,586,19.34548333,-99.17166667,"	2268",40.39
11/11/2014 11:03,37.71,23.1,33,586,19.34548333,-99.17166667,"	2268",43.04,22.9,34,586,19.34548333,-99.17166667,"	2268",40.375
11/11/2014 11:03,36.2,23.1,33,586,19.34548333,-99.17166667,"	2268",41.26,22.9,34,586,19.34548333,-99.17166667,"	2268",38.73
11/11/2014 11:03,41.68,23.1,33,586,19.34548333,-99.17166667,"	2268",43.12,22.9,34,586,19.34548333,-99.17166667,"	2268",42.4
11/11/2014 11:03,41.36,23.1,33,586,19.34548333,-99.17166667,"	2268",43.29,22.9,34,586,19.34548333,-99.17166667,"	2268",42.325
