-99.18333333,19.3308,42.43
-99.18333333,19.3308,42.65
-99.18333333,19.3308,42.88666667
-99.18333333,19.3308,43.95333333
-99.18333333,19.3308,44.47333333
-99.18335,19.3308,46.40666667
-99.18335,19.33078333,44.82
-99.18336667,19.33078333,45.83
-99.18338333,19.33078333,45.92
-99.1834,19.33078333,43.97333333
-99.18341667,19.33078333,45.02333333
-99.18343333,19.33078333,37.81333333
-99.18345,19.33078333,30.07
-99.18348333,19.33078333,31.65666667
-99.1835,19.33078333,110.0866667
-99.18351667,19.33078333,66.50666667
-99.18355,19.33078333,54.16666667
-99.18358333,19.33078333,49.99333333
-99.1836,19.33078333,48.19333333
-99.18363333,19.33078333,49.78666667
-99.18366667,19.33078333,46.64333333
-99.1837,19.33078333,46.18333333
-99.18373333,19.33078333,45.92666667
-99.18375,19.33078333,45.84
-99.18378333,19.33078333,47.44666667
-99.18381667,19.33078333,47.85333333
-99.18385,19.33078333,45.97
-99.18388333,19.33078333,45.73666667
-99.18391667,19.33078333,45.22
-99.18393333,19.33078333,47.76666667
-99.18396667,19.33078333,47.68666667
-99.184,19.33076667,45.34
-99.18403333,19.33076667,47.57
-99.18405,19.33076667,41.30333333
-99.18408333,19.33076667,43.44333333
-99.18411667,19.33076667,42.12333333
-99.18413333,19.33078333,42.61333333
-99.18416667,19.33078333,44.10333333
-99.1842,19.33078333,47.35666667
-99.18421667,19.33076667,48.07666667
-99.18425,19.33076667,48.46333333
-99.18426667,19.33076667,48.67666667
-99.18428333,19.33078333,48.38333333
-99.18431667,19.33078333,48.79
-99.18433333,19.33078333,47.49
-99.18435,19.3308,47.30666667
-99.18436667,19.3308,46.91
-99.18438333,19.33081667,45.72666667
-99.1844,19.33081667,46.14333333
-99.1844,19.33081667,46.51333333
-99.18441667,19.33081667,44.47333333
-99.18441667,19.3308,42.78
-99.18443333,19.3308,42.48666667
-99.18445,19.3308,43.98666667
-99.18448333,19.3308,45.20333333
-99.18451667,19.3308,46.34333333
-99.18455,19.3308,45.2
-99.18456667,19.3308,47.10333333
-99.1846,19.3308,45.95333333
-99.18463333,19.3308,46.51666667
-99.18466667,19.3308,54.22
-99.1847,19.33081667,54.18
-99.18471667,19.33081667,45.55333333
-99.18475,19.33081667,44.18333333
-99.18478333,19.33081667,42.22
-99.18481667,19.33081667,45.97666667
-99.18485,19.33081667,46.07666667
-99.18486667,19.33081667,49.09666667
-99.1849,19.33081667,49.59
-99.18493333,19.33081667,48.42333333
-99.18496667,19.33081667,47.92666667
-99.185,19.3308,46.50333333
-99.18503333,19.3308,47.61333333
-99.18506667,19.3308,44.54333333
-99.1851,19.3308,45.6
-99.18513333,19.33078333,61.87666667
-99.18516667,19.33078333,66.25333333
-99.1852,19.33076667,63.19666667
-99.18523333,19.33076667,52.83333333
-99.18526667,19.33075,48.45
-99.1853,19.33075,55.82333333
-99.18533333,19.33075,47.69
-99.18536667,19.33073333,56.46
-99.1854,19.33073333,50.01666667
-99.18543333,19.33073333,52.53
-99.18545,19.33073333,51.16666667
-99.18548333,19.33071667,48.73333333
-99.18551667,19.33071667,49.09666667
-99.18555,19.33071667,47.48666667
-99.18558333,19.3307,46.57333333
-99.18561667,19.3307,47.63333333
-99.18563333,19.3307,48.38
-99.18566667,19.3307,43.43666667
-99.1857,19.33068333,47.38
-99.18573333,19.33068333,45.57666667
-99.18576667,19.33068333,47.84666667
-99.1858,19.33068333,47.78666667
-99.18583333,19.33068333,46.59
-99.18586667,19.33068333,48.52666667
-99.18588333,19.33068333,47.82
-99.18591667,19.33068333,49.47666667
-99.18595,19.33068333,46.45
-99.18598333,19.33068333,48.09333333
-99.18601667,19.33068333,47.78
-99.18603333,19.33068333,46.09333333
-99.18606667,19.33068333,49.91333333
-99.1861,19.33066667,46.97333333
-99.18613333,19.33066667,47.54333333
-99.18616667,19.33066667,46.39
-99.18618333,19.33066667,46.81333333
-99.18621667,19.33066667,48
-99.18625,19.33066667,46.25333333
-99.18626667,19.33065,47.88333333
-99.1863,19.33065,47.02333333
-99.18631667,19.33065,46.70333333
-99.18633333,19.33065,45.38666667
-99.18635,19.33066667,43.68333333
-99.18636667,19.33065,43.65333333
-99.18636667,19.33065,42.18666667
-99.18635,19.33065,41.99666667
-99.18635,19.33065,41.76333333
-99.18635,19.33063333,42.82
-99.18635,19.33063333,42.5
-99.18633333,19.33063333,40.14666667
-99.18633333,19.33061667,41.62
-99.18633333,19.33061667,42.70333333
-99.18633333,19.33061667,42.97666667
-99.18633333,19.33061667,44.08666667
-99.18633333,19.33061667,45.04333333
-99.18633333,19.3306,42.56333333
-99.18633333,19.3306,43.19666667
-99.18633333,19.3306,45.06
-99.18633333,19.3306,47.67
-99.18631667,19.3306,50.46333333
-99.18631667,19.3306,49.19333333
-99.18631667,19.3306,48.12666667
-99.18631667,19.3306,49.65666667
-99.18633333,19.33058333,49.63
-99.18633333,19.33058333,46.89666667
-99.18633333,19.33058333,48.07666667
-99.18633333,19.33058333,46.08666667
-99.18633333,19.33058333,47.95333333
-99.18633333,19.33058333,64.87333333
-99.18633333,19.33058333,67.90333333
-99.18633333,19.33058333,63.29
-99.18633333,19.33058333,58.32666667
-99.18631667,19.33058333,69.34333333
-99.18631667,19.33056667,150.9366667
-99.18633333,19.33056667,126.0533333
-99.18633333,19.33056667,82.22
-99.18633333,19.33056667,71.76
-99.18633333,19.33056667,64.44333333
-99.18635,19.33056667,61.08666667
-99.18635,19.33055,58.46333333
-99.18635,19.33055,54.70666667
-99.18635,19.33055,52.73
-99.18636667,19.33055,49.9
-99.18636667,19.33055,51.66
-99.18638333,19.33055,51.35666667
-99.18641667,19.33055,52.41
-99.18643333,19.33053333,50.67
-99.18646667,19.33053333,50.45
-99.18648333,19.33053333,52.25333333
-99.18651667,19.33053333,51.22666667
-99.18653333,19.33053333,52.12666667
-99.18656667,19.33055,53.15666667
-99.18658333,19.33055,54.04
-99.18661667,19.33056667,53.08666667
-99.18663333,19.33056667,53.83
-99.18665,19.33058333,53.66666667
-99.18666667,19.33058333,59.64
-99.18668333,19.33058333,56.59
-99.1867,19.33058333,52.87666667
-99.18671667,19.33058333,52.02666667
-99.18671667,19.3306,57.20333333
-99.18673333,19.3306,49.79333333
-99.18673333,19.3306,48.42333333
-99.18673333,19.3306,51.82666667
-99.18673333,19.3306,50.21666667
-99.18673333,19.3306,50.68666667
-99.18673333,19.3306,53.17666667
-99.18673333,19.3306,52.52666667
-99.18673333,19.3306,58.25
-99.18671667,19.3306,51.44
-99.18671667,19.3306,49.31333333
-99.18671667,19.3306,50.79
-99.18671667,19.3306,47.86666667
-99.18671667,19.3306,47.57
-99.18671667,19.3306,48.65333333
-99.18671667,19.3306,46.63333333
-99.18671667,19.3306,45.32
-99.18671667,19.3306,46.04333333
-99.18671667,19.3306,47.44333333
-99.18671667,19.3306,46.77
-99.18671667,19.3306,48.59333333
-99.18673333,19.3306,50.12333333
-99.18673333,19.3306,50.35666667
-99.18675,19.3306,49.79
-99.18676667,19.3306,50.85
-99.18678333,19.3306,50.93
-99.1868,19.3306,50.46666667
-99.18681667,19.3306,49.05666667
-99.18685,19.3306,49.89666667
-99.18686667,19.3306,50.62333333
-99.1869,19.3306,50.10333333
-99.18691667,19.33061667,50.64333333
-99.18695,19.33061667,55.72666667
-99.18696667,19.33061667,52.17333333
-99.187,19.33061667,51.05
-99.18703333,19.33061667,51.90666667
-99.18705,19.33061667,53.26
-99.18708333,19.33061667,52.89666667
-99.1871,19.33061667,51.76
-99.18713333,19.33061667,65.21666667
-99.18716667,19.3306,53.10666667
-99.1872,19.3306,52.89333333
-99.18723333,19.3306,52.56666667
-99.18725,19.3306,53.11
-99.18728333,19.3306,50.37333333
-99.18731667,19.33058333,50.72
-99.18735,19.33058333,51.51333333
-99.18738333,19.33058333,51.8
-99.18741667,19.33058333,53.29666667
-99.18745,19.33056667,50.80666667
-99.18748333,19.33056667,49.71666667
-99.18751667,19.33056667,49.60333333
-99.18753333,19.33056667,49.24
-99.18756667,19.33056667,52.43
-99.1876,19.33055,50.38
-99.18761667,19.33055,48.07333333
-99.18765,19.33055,50.32666667
-99.18768333,19.33053333,50.16
-99.1877,19.33053333,50.54
-99.18773333,19.33053333,50.67
-99.18776667,19.33053333,51.03666667
-99.18778333,19.33053333,48.57666667
-99.18781667,19.33051667,49.56333333
-99.18785,19.33051667,48.87
-99.18788333,19.33051667,48.25333333
-99.1879,19.33051667,46.7
-99.18793333,19.3305,45.88666667
-99.18796667,19.3305,47.02
-99.188,19.3305,47.87
-99.18801667,19.33048333,48.52
-99.18805,19.33048333,49.88
-99.18808333,19.33048333,48.88333333
-99.18811667,19.33048333,50.16333333
-99.18815,19.33046667,48.99666667
-99.18816667,19.33046667,50.74
-99.1882,19.33046667,48.78
-99.18823333,19.33046667,50.13666667
-99.18826667,19.33046667,49.27
-99.1883,19.33046667,51.71333333
-99.18833333,19.33046667,50.14333333
-99.18836667,19.33046667,48.36333333
-99.1884,19.33045,50.38666667
-99.18843333,19.33045,49.26666667
-99.18846667,19.33045,49.94333333
-99.1885,19.33045,49.19666667
-99.18853333,19.33045,48.84333333
-99.18856667,19.33045,49.62
-99.1886,19.33045,49.77333333
-99.18863333,19.33045,50.06
-99.18866667,19.33045,49.80333333
-99.1887,19.33046667,50.47
-99.18873333,19.33046667,49.43
-99.18876667,19.33048333,49.27
-99.1888,19.3305,49.10666667
-99.18883333,19.3305,48.55
-99.18886667,19.33051667,48.72333333
-99.18888333,19.33053333,47.75
-99.1889,19.33055,47.87333333
-99.18893333,19.33056667,47.73333333
-99.18895,19.33058333,48.22666667
-99.18898333,19.3306,48.9
-99.189,19.33061667,47.91666667
-99.18901667,19.33063333,50.34666667
-99.18903333,19.33065,49.78666667
-99.18905,19.33068333,49.50333333
-99.18906667,19.3307,49.76666667
-99.18906667,19.33073333,48.48333333
-99.18908333,19.33075,49.33666667
-99.18908333,19.33078333,50.04333333
-99.1891,19.33081667,51.86333333
-99.1891,19.33083333,49.31
-99.1891,19.33086667,50.57333333
-99.1891,19.3309,52.02
-99.1891,19.33093333,49.93666667
-99.18911667,19.33096667,47.88333333
-99.18911667,19.331,49.26333333
-99.18911667,19.33103333,50.49333333
-99.18911667,19.33106667,48.39666667
-99.18911667,19.3311,48.27333333
-99.18911667,19.33115,48.29666667
-99.18913333,19.33118333,49.47333333
-99.18913333,19.33121667,47.43666667
-99.18913333,19.33125,47.49333333
-99.18913333,19.33128333,46.82333333
-99.18913333,19.33131667,48.81666667
-99.18913333,19.33135,47.83666667
-99.18915,19.33138333,48.36666667
-99.18915,19.33141667,49.72666667
-99.18915,19.33145,50.20333333
-99.18915,19.33148333,48.40666667
-99.18916667,19.33151667,49.30666667
-99.18916667,19.33155,48.94666667
-99.18916667,19.33158333,49.55666667
-99.18918333,19.33161667,49.43333333
-99.18918333,19.33165,48.57
-99.18918333,19.33168333,47.51333333
-99.1892,19.33171667,49.12666667
-99.1892,19.33175,46.93666667
-99.1892,19.33178333,48.63
-99.1892,19.33181667,47.85
-99.18921667,19.33183333,49.69333333
-99.18921667,19.33186667,48.68
-99.18921667,19.33188333,48.69333333
-99.18921667,19.3319,47.83333333
-99.18921667,19.33191667,47.08
-99.18921667,19.33193333,47.48333333
-99.18923333,19.33193333,49.13333333
-99.18923333,19.33195,48.04666667
-99.18923333,19.33195,44.97
-99.18921667,19.33195,44.61333333
-99.18921667,19.33195,47.99666667
-99.18921667,19.33195,47.88666667
-99.18921667,19.33195,52.5
-99.18921667,19.33195,48.52666667
-99.18921667,19.33195,49.15
-99.18921667,19.33195,48.32666667
-99.18921667,19.33195,49.08333333
-99.18921667,19.33196667,48.61666667
-99.18921667,19.33196667,47.49
-99.1892,19.33196667,46.99
-99.18921667,19.33198333,47.86666667
-99.18921667,19.33198333,46.95333333
-99.18921667,19.332,44.19666667
-99.18923333,19.33201667,45.73333333
-99.18923333,19.33201667,45.79666667
-99.18925,19.33203333,338.7833333
-99.18925,19.33205,157.59
-99.18925,19.33206667,88.96
-99.18926667,19.33208333,69.33
-99.18926667,19.3321,57.35
-99.18926667,19.33211667,53.39666667
-99.18926667,19.33215,53.33
-99.18926667,19.33216667,51.59666667
-99.18925,19.3322,49.94333333
-99.18925,19.33221667,50.09333333
-99.18925,19.33225,50.42666667
-99.18925,19.33226667,47.36333333
-99.18926667,19.3323,47.91666667
-99.18926667,19.33231667,46.04333333
-99.18926667,19.33233333,47.16666667
-99.18928333,19.33235,46
-99.18928333,19.33236667,45.61333333
-99.18928333,19.33236667,50.92333333
-99.18928333,19.33238333,53.06
-99.18928333,19.3324,47.77666667
-99.18928333,19.33241667,47.40333333
-99.18928333,19.33243333,51.92333333
-99.18928333,19.33245,48.13333333
-99.18928333,19.33246667,46.16333333
-99.18928333,19.33248333,46.64333333
-99.1893,19.3325,46.65666667
-99.1893,19.33251667,45.37666667
-99.1893,19.33255,43.72
-99.1893,19.33255,45.83666667
-99.1893,19.33256667,44.18333333
-99.1893,19.33258333,44.35
-99.1893,19.33258333,45.7
-99.1893,19.3326,46.57333333
-99.1893,19.3326,46.45666667
