date,lat,lon,co,,,
07/02/2018 10:32:49,19.3306,-99.18685,2.663,,,
07/02/2018 10:32:50,19.3306,-99.18685,2.663,,,
07/02/2018 10:32:51,19.3306,-99.18685,2.663,,,
07/02/2018 10:32:52,19.3306,-99.18685,2.663,,,
07/02/2018 10:32:53,19.3306,-99.18685,2.663,,,
07/02/2018 10:32:54,19.3306,-99.18685,2.663,,,
07/02/2018 10:32:55,19.3306,-99.18685,2.663,,,
07/02/2018 10:32:56,19.3306,-99.18685,2.385,,,
07/02/2018 10:32:57,19.3306,-99.18685,2.106,,,
07/02/2018 10:32:58,19.3306,-99.18685,1.828,,,
07/02/2018 10:32:59,19.3306,-99.18685,1.550,,,
07/02/2018 10:33:00,19.3306,-99.18685,1.582,,,
07/02/2018 10:33:01,19.3306,-99.18685,1.613,,,
07/02/2018 10:33:02,19.3306,-99.18685,1.645,,,
07/02/2018 10:33:03,19.3306,-99.18685,1.676,,,
07/02/2018 10:33:04,19.3306,-99.18685,1.708,,,
07/02/2018 10:33:05,19.3306,-99.18685,1.739,,,
07/02/2018 10:33:06,19.3306,-99.18685,1.771,,,
07/02/2018 10:33:07,19.3306,-99.18685,1.802,,,
07/02/2018 10:33:08,19.3306,-99.18685,1.834,,,
07/02/2018 10:33:09,19.3306,-99.18685,1.865,,,
07/02/2018 10:33:10,19.3306,-99.18685,1.897,,,
07/02/2018 10:33:11,19.3306,-99.18685,1.929,,,
07/02/2018 10:33:12,19.3306,-99.18685,1.960,,,
07/02/2018 10:33:13,19.3306,-99.18685,1.992,,,
07/02/2018 10:33:14,19.3306,-99.18685,2.023,,,
07/02/2018 10:33:15,19.3306,-99.18685,2.055,,,
07/02/2018 10:33:16,19.3306,-99.18685,2.086,,,
07/02/2018 10:33:17,19.3306,-99.18685,2.118,,,
07/02/2018 10:33:18,19.3306,-99.18685,2.149,,,
07/02/2018 10:33:19,19.3306,-99.18685,2.181,,,
07/02/2018 10:33:20,19.3306,-99.18685,2.212,,,
07/02/2018 10:33:21,19.3306,-99.18685,2.244,,,
07/02/2018 10:33:22,19.3306,-99.18685,2.275,,,
07/02/2018 10:33:23,19.3306,-99.18685,2.307,,,
07/02/2018 10:33:24,19.3306,-99.18685,2.339,,,
07/02/2018 10:33:25,19.3306,-99.18685,2.370,,,
07/02/2018 10:33:26,19.3306,-99.18685,2.402,,,
07/02/2018 10:33:27,19.3306,-99.18685,2.433,,,
07/02/2018 10:33:28,19.3306,-99.18685,2.465,,,
07/02/2018 10:33:29,19.3306,-99.18685,2.496,,,
07/02/2018 10:33:30,19.3306,-99.18685,2.528,,,
07/02/2018 10:33:31,19.3306,-99.18685,2.559,,,
07/02/2018 10:33:32,19.3306,-99.18685,2.591,,,
07/02/2018 10:33:33,19.3306,-99.18685,2.622,,,
07/02/2018 10:33:34,19.3306,-99.18685,2.654,,,
07/02/2018 10:33:35,19.3306,-99.18685,2.645,,,
07/02/2018 10:33:36,19.3306,-99.18685,2.637,,,
07/02/2018 10:33:37,19.3306,-99.18685,2.628,,,
07/02/2018 10:33:38,19.3306,-99.18685,2.619,,,
07/02/2018 10:33:39,19.3306,-99.18685,2.611,,,
07/02/2018 10:33:40,19.3306,-99.18685,2.602,,,
07/02/2018 10:33:41,19.3306,-99.18685,2.593,,,
07/02/2018 10:33:42,19.3306,-99.18685,2.585,,,
07/02/2018 10:33:43,19.3306,-99.18685,2.576,,,
07/02/2018 10:33:44,19.3306,-99.18685,2.568,,,
07/02/2018 10:33:45,19.3306,-99.18685,2.559,,,
07/02/2018 10:33:46,19.3306,-99.18685,2.550,,,
07/02/2018 10:33:47,19.3306,-99.18685,2.542,,,
07/02/2018 10:33:48,19.3306,-99.18685,2.533,,,
07/02/2018 10:33:49,19.3306,-99.18685,2.524,,,
07/02/2018 10:33:50,19.3306,-99.18685,2.516,,,
07/02/2018 10:33:51,19.3306,-99.18685,2.507,,,
07/02/2018 10:33:52,19.3306,-99.18685,2.498,,,
07/02/2018 10:33:53,19.3306,-99.18685,2.490,,,
07/02/2018 10:33:54,19.3306,-99.18685,2.481,,,
07/02/2018 10:33:55,19.3306,-99.18685,2.472,,,
07/02/2018 10:33:56,19.3306,-99.18685,2.464,,,
07/02/2018 10:33:57,19.3306,-99.18685,2.455,,,
07/02/2018 10:33:58,19.3306,-99.18686667,2.446,,,
07/02/2018 10:33:59,19.3306,-99.18686667,2.438,,,
07/02/2018 10:34:00,19.3306,-99.18686667,2.429,,,
07/02/2018 10:34:01,19.3306,-99.18686667,2.420,,,
07/02/2018 10:34:02,19.3306,-99.18686667,2.412,,,
07/02/2018 10:34:03,19.3306,-99.18686667,2.403,,,
07/02/2018 10:34:04,19.3306,-99.18686667,2.395,,,
07/02/2018 10:34:05,19.3306,-99.18686667,2.386,,,
07/02/2018 10:34:06,19.3306,-99.18686667,2.377,,,
07/02/2018 10:34:07,19.3306,-99.18686667,2.369,,,
07/02/2018 10:34:08,19.3306,-99.18686667,2.360,,,
07/02/2018 10:34:09,19.3306,-99.18686667,2.351,,,
07/02/2018 10:34:10,19.3306,-99.18686667,2.343,,,
07/02/2018 10:34:11,19.3306,-99.18686667,2.334,,,
07/02/2018 10:34:12,19.3306,-99.18686667,2.325,,,
07/02/2018 10:34:13,19.33058333,-99.18686667,2.317,,,
07/02/2018 10:34:14,19.33058333,-99.18688333,2.308,,,
07/02/2018 10:34:15,19.33058333,-99.18688333,2.299,,,
07/02/2018 10:34:16,19.33058333,-99.1869,2.291,,,
07/02/2018 10:34:17,19.33056667,-99.1869,2.282,,,
07/02/2018 10:34:18,19.33056667,-99.18691667,2.273,,,
07/02/2018 10:34:19,19.33056667,-99.18693333,2.265,,,
07/02/2018 10:34:20,19.33056667,-99.18695,2.256,,,
07/02/2018 10:34:21,19.33055,-99.18695,2.248,,,
07/02/2018 10:34:22,19.33055,-99.18696667,2.239,,,
07/02/2018 10:34:23,19.33055,-99.18698333,2.230,,,
07/02/2018 10:34:24,19.33055,-99.18698333,2.222,,,
07/02/2018 10:34:25,19.33055,-99.187,2.213,,,
07/02/2018 10:34:26,19.33053333,-99.18701667,2.204,,,
07/02/2018 10:34:27,19.33053333,-99.18703333,2.196,,,
07/02/2018 10:34:28,19.33053333,-99.18705,2.187,,,
07/02/2018 10:34:29,19.33053333,-99.18706667,2.178,,,
07/02/2018 10:34:30,19.33053333,-99.18708333,2.170,,,
07/02/2018 10:34:31,19.33053333,-99.1871,2.161,,,
07/02/2018 10:34:32,19.33053333,-99.18711667,2.152,,,
07/02/2018 10:34:33,19.33053333,-99.18713333,2.144,,,
07/02/2018 10:34:34,19.33053333,-99.18713333,2.135,,,
07/02/2018 10:34:35,19.33053333,-99.18715,2.126,,,
07/02/2018 10:34:36,19.33053333,-99.18716667,2.118,,,
07/02/2018 10:34:37,19.33055,-99.18718333,2.109,,,
07/02/2018 10:34:38,19.33055,-99.18718333,2.100,,,
07/02/2018 10:34:39,19.33055,-99.1872,2.092,,,
07/02/2018 10:34:40,19.33053333,-99.18721667,2.083,,,
07/02/2018 10:34:41,19.33053333,-99.18723333,2.075,,,
07/02/2018 10:34:42,19.33053333,-99.18725,2.066,,,
07/02/2018 10:34:43,19.33053333,-99.18726667,2.057,,,
07/02/2018 10:34:44,19.33053333,-99.18728333,2.049,,,
07/02/2018 10:34:45,19.33055,-99.1873,2.040,,,
07/02/2018 10:34:46,19.33055,-99.18731667,2.031,,,
07/02/2018 10:34:47,19.33055,-99.18733333,2.023,,,
07/02/2018 10:34:48,19.33055,-99.18735,2.014,,,
07/02/2018 10:34:49,19.33055,-99.18736667,2.010,,,
07/02/2018 10:34:50,19.33055,-99.18738333,2.006,,,
07/02/2018 10:34:51,19.33056667,-99.1874,2.001,,,
07/02/2018 10:34:52,19.33056667,-99.18741667,1.997,,,
07/02/2018 10:34:53,19.33056667,-99.18743333,1.993,,,
07/02/2018 10:34:54,19.33056667,-99.18745,1.989,,,
07/02/2018 10:34:55,19.33056667,-99.18745,1.984,,,
07/02/2018 10:34:56,19.33056667,-99.18746667,1.980,,,
07/02/2018 10:34:57,19.33056667,-99.18746667,1.976,,,
07/02/2018 10:34:58,19.33056667,-99.18748333,1.972,,,
07/02/2018 10:34:59,19.33056667,-99.1875,1.967,,,
07/02/2018 10:35:00,19.33056667,-99.18751667,1.963,,,
07/02/2018 10:35:01,19.33056667,-99.18753333,1.959,,,
07/02/2018 10:35:02,19.33056667,-99.18753333,1.955,,,
07/02/2018 10:35:03,19.33056667,-99.18755,1.950,,,
07/02/2018 10:35:04,19.33055,-99.18756667,1.946,,,
07/02/2018 10:35:05,19.33055,-99.18758333,1.942,,,
07/02/2018 10:35:06,19.33055,-99.18758333,1.938,,,
07/02/2018 10:35:07,19.33055,-99.1876,1.933,,,
07/02/2018 10:35:08,19.33053333,-99.18761667,1.929,,,
07/02/2018 10:35:09,19.33051667,-99.18763333,1.925,,,
07/02/2018 10:35:10,19.33051667,-99.18763333,1.921,,,
07/02/2018 10:35:11,19.3305,-99.18765,1.916,,,
07/02/2018 10:35:12,19.3305,-99.18766667,1.912,,,
07/02/2018 10:35:13,19.3305,-99.18766667,1.908,,,
07/02/2018 10:35:14,19.33048333,-99.18768333,1.904,,,
07/02/2018 10:35:15,19.33048333,-99.1877,1.899,,,
07/02/2018 10:35:16,19.33048333,-99.18771667,1.895,,,
07/02/2018 10:35:17,19.33048333,-99.18771667,1.891,,,
07/02/2018 10:35:18,19.33048333,-99.18773333,1.887,,,
07/02/2018 10:35:19,19.33048333,-99.18775,1.882,,,
07/02/2018 10:35:20,19.33048333,-99.18776667,1.878,,,
07/02/2018 10:35:21,19.33048333,-99.18776667,1.874,,,
07/02/2018 10:35:22,19.33048333,-99.18778333,1.870,,,
07/02/2018 10:35:23,19.33048333,-99.1878,1.865,,,
07/02/2018 10:35:24,19.33046667,-99.18781667,1.861,,,
07/02/2018 10:35:25,19.33046667,-99.18783333,1.857,,,
07/02/2018 10:35:26,19.33046667,-99.18785,1.853,,,
07/02/2018 10:35:27,19.33045,-99.18786667,1.848,,,
07/02/2018 10:35:28,19.33045,-99.18788333,1.844,,,
07/02/2018 10:35:29,19.33043333,-99.1879,1.840,,,
07/02/2018 10:35:30,19.33043333,-99.18791667,1.836,,,
07/02/2018 10:35:31,19.33043333,-99.18793333,1.831,,,
07/02/2018 10:35:32,19.33043333,-99.18795,1.827,,,
07/02/2018 10:35:33,19.33043333,-99.18796667,1.823,,,
07/02/2018 10:35:34,19.33043333,-99.18798333,1.819,,,
07/02/2018 10:35:35,19.33043333,-99.188,1.814,,,
07/02/2018 10:35:36,19.33043333,-99.188,1.810,,,
07/02/2018 10:35:37,19.33041667,-99.18801667,1.806,,,
07/02/2018 10:35:38,19.33041667,-99.18801667,1.802,,,
07/02/2018 10:35:39,19.33041667,-99.18803333,1.797,,,
07/02/2018 10:35:40,19.33041667,-99.18805,1.793,,,
07/02/2018 10:35:41,19.33041667,-99.18806667,1.789,,,
07/02/2018 10:35:42,19.33043333,-99.18808333,1.777,,,
07/02/2018 10:35:43,19.33043333,-99.1881,1.765,,,
07/02/2018 10:35:44,19.33043333,-99.1881,1.753,,,
07/02/2018 10:35:45,19.33041667,-99.18811667,1.741,,,
07/02/2018 10:35:46,19.33041667,-99.18813333,1.729,,,
07/02/2018 10:35:47,19.33041667,-99.18815,1.717,,,
07/02/2018 10:35:48,19.33041667,-99.18815,1.705,,,
07/02/2018 10:35:49,19.33041667,-99.18816667,1.693,,,
07/02/2018 10:35:50,19.33041667,-99.18816667,1.681,,,
07/02/2018 10:35:51,19.33041667,-99.18818333,1.669,,,
07/02/2018 10:35:52,19.33041667,-99.1882,1.657,,,
07/02/2018 10:35:53,19.33041667,-99.1882,1.645,,,
07/02/2018 10:35:54,19.33041667,-99.18821667,1.633,,,
07/02/2018 10:35:55,19.33041667,-99.18823333,1.621,,,
07/02/2018 10:35:56,19.33041667,-99.18823333,1.609,,,
07/02/2018 10:35:57,19.33041667,-99.18825,1.597,,,
07/02/2018 10:35:58,19.3304,-99.18825,1.585,,,
07/02/2018 10:35:59,19.3304,-99.18825,1.573,,,
07/02/2018 10:36:00,19.3304,-99.18826667,1.561,,,
07/02/2018 10:36:01,19.3304,-99.18828333,1.549,,,
07/02/2018 10:36:02,19.3304,-99.1883,1.537,,,
07/02/2018 10:36:03,19.3304,-99.18831667,1.525,,,
07/02/2018 10:36:04,19.3304,-99.18833333,1.554,,,
07/02/2018 10:36:05,19.3304,-99.18835,1.584,,,
07/02/2018 10:36:06,19.3304,-99.18836667,1.613,,,
07/02/2018 10:36:07,19.3304,-99.18838333,1.642,,,
07/02/2018 10:36:08,19.3304,-99.1884,1.671,,,
07/02/2018 10:36:09,19.3304,-99.18841667,1.700,,,
07/02/2018 10:36:10,19.3304,-99.18843333,1.729,,,
07/02/2018 10:36:11,19.3304,-99.18845,1.759,,,
07/02/2018 10:36:12,19.3304,-99.18848333,1.788,,,
07/02/2018 10:36:13,19.3304,-99.1885,1.817,,,
07/02/2018 10:36:14,19.3304,-99.18851667,1.846,,,
07/02/2018 10:36:15,19.3304,-99.18853333,1.875,,,
07/02/2018 10:36:16,19.3304,-99.18855,1.904,,,
07/02/2018 10:36:17,19.3304,-99.18856667,1.934,,,
07/02/2018 10:36:18,19.3304,-99.18858333,1.963,,,
07/02/2018 10:36:19,19.3304,-99.1886,1.992,,,
07/02/2018 10:36:20,19.3304,-99.1886,2.021,,,
07/02/2018 10:36:21,19.3304,-99.18861667,2.050,,,
07/02/2018 10:36:22,19.3304,-99.18863333,2.080,,,
07/02/2018 10:36:23,19.3304,-99.18863333,2.109,,,
07/02/2018 10:36:24,19.3304,-99.18865,2.138,,,
07/02/2018 10:36:25,19.3304,-99.18866667,2.167,,,
07/02/2018 10:36:26,19.3304,-99.18868333,2.196,,,
07/02/2018 10:36:27,19.3304,-99.1887,2.225,,,
07/02/2018 10:36:28,19.3304,-99.18871667,2.255,,,
07/02/2018 10:36:29,19.3304,-99.18873333,2.284,,,
07/02/2018 10:36:30,19.3304,-99.18873333,2.225,,,
07/02/2018 10:36:31,19.3304,-99.18875,2.167,,,
07/02/2018 10:36:32,19.3304,-99.18876667,2.109,,,
07/02/2018 10:36:33,19.3304,-99.18878333,2.050,,,
07/02/2018 10:36:34,19.33041667,-99.18878333,1.992,,,
07/02/2018 10:36:35,19.33041667,-99.1888,1.934,,,
07/02/2018 10:36:36,19.33043333,-99.18881667,1.875,,,
07/02/2018 10:36:37,19.33043333,-99.18883333,1.817,,,
07/02/2018 10:36:38,19.33045,-99.18883333,1.759,,,
07/02/2018 10:36:39,19.33045,-99.18885,1.700,,,
07/02/2018 10:36:40,19.33046667,-99.18886667,1.642,,,
07/02/2018 10:36:41,19.33046667,-99.18886667,1.584,,,
07/02/2018 10:36:42,19.33048333,-99.18888333,1.525,,,
07/02/2018 10:36:43,19.33048333,-99.1889,1.524,,,
07/02/2018 10:36:44,19.3305,-99.18891667,1.524,,,
07/02/2018 10:36:45,19.3305,-99.18893333,1.523,,,
07/02/2018 10:36:46,19.3305,-99.18895,1.522,,,
07/02/2018 10:36:47,19.3305,-99.18895,1.522,,,
07/02/2018 10:36:48,19.33051667,-99.18896667,1.521,,,
07/02/2018 10:36:49,19.33051667,-99.18898333,1.520,,,
07/02/2018 10:36:50,19.33051667,-99.189,1.519,,,
07/02/2018 10:36:51,19.33053333,-99.189,1.519,,,
07/02/2018 10:36:52,19.33053333,-99.18901667,1.518,,,
07/02/2018 10:36:53,19.33055,-99.18901667,1.517,,,
07/02/2018 10:36:54,19.33055,-99.18903333,1.517,,,
07/02/2018 10:36:55,19.33056667,-99.18905,1.516,,,
07/02/2018 10:36:56,19.33058333,-99.18905,1.515,,,
07/02/2018 10:36:57,19.33058333,-99.18906667,1.515,,,
07/02/2018 10:36:58,19.3306,-99.18908333,1.514,,,
07/02/2018 10:36:59,19.33061667,-99.1891,1.513,,,
07/02/2018 10:37:00,19.33063333,-99.1891,1.512,,,
07/02/2018 10:37:01,19.33065,-99.18911667,1.512,,,
07/02/2018 10:37:02,19.33066667,-99.18911667,1.511,,,
07/02/2018 10:37:03,19.33068333,-99.18913333,1.510,,,
07/02/2018 10:37:04,19.3307,-99.18913333,1.510,,,
07/02/2018 10:37:05,19.33071667,-99.18913333,1.509,,,
07/02/2018 10:37:06,19.33073333,-99.18915,1.508,,,
07/02/2018 10:37:07,19.33075,-99.18915,1.508,,,
07/02/2018 10:37:08,19.33076667,-99.18916667,1.507,,,
07/02/2018 10:37:09,19.33078333,-99.18916667,1.506,,,
07/02/2018 10:37:10,19.3308,-99.18916667,1.505,,,
07/02/2018 10:37:11,19.33081667,-99.18916667,1.505,,,
07/02/2018 10:37:12,19.33081667,-99.18918333,1.504,,,
07/02/2018 10:37:13,19.33083333,-99.18918333,1.536,,,
07/02/2018 10:37:14,19.33085,-99.18918333,1.568,,,
07/02/2018 10:37:15,19.33086667,-99.1892,1.600,,,
07/02/2018 10:37:16,19.33086667,-99.1892,1.632,,,
07/02/2018 10:37:17,19.33088333,-99.1892,1.664,,,
07/02/2018 10:37:18,19.3309,-99.1892,1.696,,,
07/02/2018 10:37:19,19.33091667,-99.1892,1.728,,,
07/02/2018 10:37:20,19.33093333,-99.18921667,1.760,,,
07/02/2018 10:37:21,19.33095,-99.18921667,1.792,,,
07/02/2018 10:37:22,19.33096667,-99.18921667,1.824,,,
07/02/2018 10:37:23,19.33096667,-99.18923333,1.856,,,
07/02/2018 10:37:24,19.33098333,-99.18923333,1.888,,,
07/02/2018 10:37:25,19.331,-99.18923333,1.920,,,
07/02/2018 10:37:26,19.33101667,-99.18923333,1.952,,,
07/02/2018 10:37:27,19.33103333,-99.18923333,1.984,,,
07/02/2018 10:37:28,19.33105,-99.18923333,1.950,,,
07/02/2018 10:37:29,19.33105,-99.18923333,1.916,,,
07/02/2018 10:37:30,19.33106667,-99.18923333,1.881,,,
07/02/2018 10:37:31,19.33108333,-99.18923333,1.847,,,
07/02/2018 10:37:32,19.3311,-99.18925,1.813,,,
07/02/2018 10:37:33,19.3311,-99.18925,1.779,,,
07/02/2018 10:37:34,19.33111667,-99.18925,1.745,,,
07/02/2018 10:37:35,19.33113333,-99.18925,1.710,,,
07/02/2018 10:37:36,19.33113333,-99.18925,1.676,,,
07/02/2018 10:37:37,19.33115,-99.18925,1.642,,,
07/02/2018 10:37:38,19.33116667,-99.18925,1.608,,,
07/02/2018 10:37:39,19.33118333,-99.18925,1.573,,,
07/02/2018 10:37:40,19.3312,-99.18925,1.539,,,
07/02/2018 10:37:41,19.33121667,-99.18925,1.505,,,
07/02/2018 10:37:42,19.33121667,-99.18925,1.513,,,
07/02/2018 10:37:43,19.33123333,-99.18926667,1.521,,,
07/02/2018 10:37:44,19.33125,-99.18926667,1.529,,,
07/02/2018 10:37:45,19.33126667,-99.18926667,1.537,,,
07/02/2018 10:37:46,19.33128333,-99.18926667,1.545,,,
07/02/2018 10:37:47,19.3313,-99.18926667,1.553,,,
07/02/2018 10:37:48,19.3313,-99.18925,1.562,,,
07/02/2018 10:37:49,19.33131667,-99.18925,1.570,,,
07/02/2018 10:37:50,19.33133333,-99.18925,1.578,,,
07/02/2018 10:37:51,19.33135,-99.18925,1.586,,,
07/02/2018 10:37:52,19.33135,-99.18925,1.594,,,
07/02/2018 10:37:53,19.33136667,-99.18926667,1.602,,,
07/02/2018 10:37:54,19.33138333,-99.18926667,1.610,,,
07/02/2018 10:37:55,19.33138333,-99.18926667,1.618,,,
07/02/2018 10:37:56,19.3314,-99.18926667,1.626,,,
07/02/2018 10:37:57,19.33141667,-99.18926667,1.634,,,
07/02/2018 10:37:58,19.33141667,-99.18926667,1.642,,,
07/02/2018 10:37:59,19.33143333,-99.18928333,1.650,,,
07/02/2018 10:38:00,19.33143333,-99.18928333,1.642,,,
07/02/2018 10:38:01,19.33145,-99.18928333,1.634,,,
07/02/2018 10:38:02,19.33146667,-99.18928333,1.626,,,
07/02/2018 10:38:03,19.33146667,-99.18928333,1.618,,,
07/02/2018 10:38:04,19.33148333,-99.18928333,1.610,,,
07/02/2018 10:38:05,19.3315,-99.18928333,1.602,,,
07/02/2018 10:38:06,19.33151667,-99.18928333,1.594,,,
07/02/2018 10:38:07,19.33153333,-99.18928333,1.586,,,
07/02/2018 10:38:08,19.33153333,-99.18928333,1.578,,,
07/02/2018 10:38:09,19.33155,-99.18928333,1.570,,,
07/02/2018 10:38:10,19.33156667,-99.18928333,1.562,,,
07/02/2018 10:38:11,19.33158333,-99.1893,1.553,,,
07/02/2018 10:38:12,19.3316,-99.1893,1.545,,,
07/02/2018 10:38:13,19.33161667,-99.1893,1.537,,,
07/02/2018 10:38:14,19.33163333,-99.1893,1.529,,,
07/02/2018 10:38:15,19.33163333,-99.1893,1.521,,,
07/02/2018 10:38:16,19.33165,-99.1893,1.513,,,
07/02/2018 10:38:17,19.33166667,-99.18931667,1.505,,,
07/02/2018 10:38:18,19.33168333,-99.18931667,1.505,,,
07/02/2018 10:38:19,19.3317,-99.18931667,1.506,,,
07/02/2018 10:38:20,19.3317,-99.18931667,1.506,,,
07/02/2018 10:38:21,19.33171667,-99.18931667,1.506,,,
07/02/2018 10:38:22,19.33171667,-99.18931667,1.506,,,
07/02/2018 10:38:23,19.33173333,-99.1893,1.507,,,
07/02/2018 10:38:24,19.33175,-99.1893,1.507,,,
07/02/2018 10:38:25,19.33176667,-99.18931667,1.507,,,
07/02/2018 10:38:26,19.33176667,-99.18931667,1.508,,,
07/02/2018 10:38:27,19.33178333,-99.18931667,1.508,,,
07/02/2018 10:38:28,19.3318,-99.18931667,1.508,,,
07/02/2018 10:38:29,19.3318,-99.1893,1.509,,,
07/02/2018 10:38:30,19.33181667,-99.1893,1.509,,,
07/02/2018 10:38:31,19.33183333,-99.1893,1.509,,,
07/02/2018 10:38:32,19.33185,-99.1893,1.509,,,
07/02/2018 10:38:33,19.33185,-99.18931667,1.510,,,
07/02/2018 10:38:34,19.33186667,-99.18931667,1.510,,,
07/02/2018 10:38:35,19.33186667,-99.18931667,1.531,,,
07/02/2018 10:38:36,19.33188333,-99.18931667,1.551,,,
07/02/2018 10:38:37,19.3319,-99.18931667,1.571,,,
07/02/2018 10:38:38,19.3319,-99.18931667,1.592,,,
07/02/2018 10:38:39,19.33191667,-99.18931667,1.612,,,
07/02/2018 10:38:40,19.33193333,-99.18931667,1.632,,,
07/02/2018 10:38:41,19.33193333,-99.18931667,1.653,,,
07/02/2018 10:38:42,19.33195,-99.18931667,1.673,,,
07/02/2018 10:38:43,19.33196667,-99.18931667,1.693,,,
07/02/2018 10:38:44,19.33196667,-99.18933333,1.714,,,
07/02/2018 10:38:45,19.33198333,-99.18933333,1.734,,,
07/02/2018 10:38:46,19.332,-99.18933333,1.755,,,
07/02/2018 10:38:47,19.33201667,-99.18933333,1.775,,,
07/02/2018 10:38:48,19.33201667,-99.18933333,1.795,,,
07/02/2018 10:38:49,19.33203333,-99.18933333,1.816,,,
07/02/2018 10:38:50,19.33205,-99.18933333,1.836,,,
07/02/2018 10:38:51,19.33205,-99.18935,1.856,,,
07/02/2018 10:38:52,19.33206667,-99.18935,1.877,,,
07/02/2018 10:38:53,19.33208333,-99.18935,1.897,,,
07/02/2018 10:38:54,19.33208333,-99.18933333,1.917,,,
07/02/2018 10:38:55,19.3321,-99.18933333,1.938,,,
07/02/2018 10:38:56,19.33211667,-99.18933333,1.958,,,
07/02/2018 10:38:57,19.33213333,-99.18933333,1.978,,,
07/02/2018 10:38:58,19.33215,-99.18933333,1.999,,,
07/02/2018 10:38:59,19.33216667,-99.18931667,2.019,,,
07/02/2018 10:39:00,19.33216667,-99.18931667,2.040,,,
07/02/2018 10:39:01,19.33218333,-99.18931667,2.060,,,
07/02/2018 10:39:02,19.3322,-99.18931667,2.080,,,
07/02/2018 10:39:03,19.33221667,-99.18931667,2.101,,,
07/02/2018 10:39:04,19.33223333,-99.18933333,2.121,,,
07/02/2018 10:39:05,19.33225,-99.18933333,2.141,,,
07/02/2018 10:39:06,19.33226667,-99.18933333,2.162,,,
07/02/2018 10:39:07,19.33228333,-99.18933333,2.182,,,
07/02/2018 10:39:08,19.3323,-99.18933333,2.202,,,
07/02/2018 10:39:09,19.33231667,-99.18933333,2.223,,,
07/02/2018 10:39:10,19.33231667,-99.18933333,2.243,,,
07/02/2018 10:39:11,19.33233333,-99.18933333,2.264,,,
07/02/2018 10:39:12,19.33235,-99.18933333,2.284,,,
07/02/2018 10:39:13,19.33236667,-99.18933333,2.196,,,
07/02/2018 10:39:14,19.33236667,-99.18933333,2.109,,,
07/02/2018 10:39:15,19.33238333,-99.18933333,2.021,,,
07/02/2018 10:39:16,19.33238333,-99.18933333,1.934,,,
07/02/2018 10:39:17,19.3324,-99.18933333,1.846,,,
07/02/2018 10:39:18,19.3324,-99.18933333,1.759,,,
07/02/2018 10:39:19,19.33241667,-99.18931667,1.671,,,
07/02/2018 10:39:20,19.33241667,-99.18931667,1.584,,,
07/02/2018 10:39:21,19.33241667,-99.18933333,1.582,,,
07/02/2018 10:39:22,19.33243333,-99.18933333,1.580,,,
07/02/2018 10:39:23,19.33245,-99.18933333,1.578,,,
07/02/2018 10:39:24,19.33245,-99.18933333,1.576,,,
07/02/2018 10:39:25,19.33246667,-99.18933333,1.574,,,
07/02/2018 10:39:26,19.33248333,-99.18933333,1.572,,,
07/02/2018 10:39:27,19.3325,-99.18933333,1.570,,,
07/02/2018 10:39:28,19.3325,-99.18933333,1.568,,,
07/02/2018 10:39:29,19.33251667,-99.18933333,1.566,,,
07/02/2018 10:39:30,19.33253333,-99.18933333,1.564,,,
07/02/2018 10:39:31,19.33255,-99.18933333,1.561,,,
07/02/2018 10:39:32,19.33255,-99.18933333,1.559,,,
07/02/2018 10:39:33,19.33256667,-99.18933333,1.557,,,
07/02/2018 10:39:34,19.33258333,-99.18933333,1.555,,,
07/02/2018 10:39:35,19.3326,-99.18933333,1.553,,,
07/02/2018 10:39:36,19.33261667,-99.18935,1.551,,,
07/02/2018 10:39:37,19.33263333,-99.18935,1.549,,,
07/02/2018 10:39:38,19.33265,-99.18935,1.547,,,
07/02/2018 10:39:39,19.33266667,-99.18936667,1.545,,,
07/02/2018 10:39:40,19.33266667,-99.18936667,1.543,,,
07/02/2018 10:39:41,19.33268333,-99.18938333,1.541,,,
07/02/2018 10:39:42,19.3327,-99.18938333,1.539,,,
07/02/2018 10:39:43,19.3327,-99.1894,1.537,,,
07/02/2018 10:39:44,19.33271667,-99.1894,1.535,,,
07/02/2018 10:39:45,19.33271667,-99.1894,1.533,,,
07/02/2018 10:39:46,19.33273333,-99.18941667,1.531,,,
07/02/2018 10:39:47,19.33273333,-99.18941667,1.529,,,
07/02/2018 10:39:48,19.33275,-99.18941667,1.527,,,
07/02/2018 10:39:49,19.33275,-99.18943333,1.525,,,
07/02/2018 10:39:50,19.33276667,-99.18943333,1.523,,,
07/02/2018 10:39:51,19.33278333,-99.18943333,1.520,,,
07/02/2018 10:39:52,19.3328,-99.18943333,1.518,,,
07/02/2018 10:39:53,19.3328,-99.18943333,1.516,,,
07/02/2018 10:39:54,19.33281667,-99.18943333,1.514,,,
07/02/2018 10:39:55,19.33283333,-99.18945,1.512,,,
07/02/2018 10:39:56,19.33285,-99.18945,1.510,,,
07/02/2018 10:39:57,19.33285,-99.18945,1.508,,,
07/02/2018 10:39:58,19.33286667,-99.18945,1.506,,,
07/02/2018 10:39:59,19.33288333,-99.18945,1.504,,,
07/02/2018 10:40:00,19.3329,-99.18946667,1.502,,,
07/02/2018 10:40:01,19.33291667,-99.18946667,1.500,,,
07/02/2018 10:40:02,19.33293333,-99.18946667,1.498,,,
07/02/2018 10:40:03,19.33293333,-99.18946667,1.496,,,
