date,lat,lon,co
07/02/2018 14:18:19,19.33065,-99.18683333,2.573
07/02/2018 14:18:20,19.33065,-99.18683333,2.566
07/02/2018 14:18:21,19.33065,-99.18683333,2.560
07/02/2018 14:18:22,19.33063333,-99.18683333,2.554
07/02/2018 14:18:23,19.33063333,-99.18683333,2.547
07/02/2018 14:18:24,19.33063333,-99.18683333,2.541
07/02/2018 14:18:25,19.33063333,-99.18683333,2.534
07/02/2018 14:18:26,19.33063333,-99.18683333,2.528
07/02/2018 14:18:27,19.33063333,-99.18683333,2.521
07/02/2018 14:18:28,19.33063333,-99.18683333,2.515
07/02/2018 14:18:29,19.33063333,-99.18683333,2.509
07/02/2018 14:18:30,19.33063333,-99.18683333,2.502
07/02/2018 14:18:31,19.33063333,-99.18683333,2.496
07/02/2018 14:18:32,19.33063333,-99.18683333,2.489
07/02/2018 14:18:33,19.33063333,-99.18683333,2.483
07/02/2018 14:18:34,19.33063333,-99.18683333,2.477
07/02/2018 14:18:35,19.33063333,-99.18683333,2.470
07/02/2018 14:18:36,19.33063333,-99.18683333,2.464
07/02/2018 14:18:37,19.33063333,-99.18683333,2.457
07/02/2018 14:18:38,19.33063333,-99.18683333,2.451
07/02/2018 14:18:39,19.33063333,-99.18683333,2.445
07/02/2018 14:18:40,19.33063333,-99.18683333,2.438
07/02/2018 14:18:41,19.33063333,-99.18683333,2.432
07/02/2018 14:18:42,19.33063333,-99.18683333,2.425
07/02/2018 14:18:43,19.33063333,-99.18683333,2.419
07/02/2018 14:18:44,19.33063333,-99.18683333,2.412
07/02/2018 14:18:45,19.33063333,-99.18683333,2.406
07/02/2018 14:18:46,19.33063333,-99.18683333,2.400
07/02/2018 14:18:47,19.33063333,-99.18683333,2.393
07/02/2018 14:18:48,19.33063333,-99.18683333,2.387
07/02/2018 14:18:49,19.33063333,-99.18683333,2.380
07/02/2018 14:18:50,19.33063333,-99.18683333,2.374
07/02/2018 14:18:51,19.33063333,-99.18683333,2.368
07/02/2018 14:18:52,19.33063333,-99.18683333,2.361
07/02/2018 14:18:53,19.33063333,-99.18683333,2.355
07/02/2018 14:18:54,19.33063333,-99.18683333,2.348
07/02/2018 14:18:55,19.33063333,-99.18683333,2.342
07/02/2018 14:18:56,19.33063333,-99.18683333,2.336
07/02/2018 14:18:57,19.33063333,-99.18683333,2.329
07/02/2018 14:18:58,19.33063333,-99.18683333,2.323
07/02/2018 14:18:59,19.33063333,-99.18683333,2.316
07/02/2018 14:19:00,19.33063333,-99.18683333,2.310
07/02/2018 14:19:01,19.33063333,-99.18683333,2.303
07/02/2018 14:19:02,19.33063333,-99.18683333,2.297
07/02/2018 14:19:03,19.33063333,-99.18683333,2.291
07/02/2018 14:19:04,19.33063333,-99.18683333,2.284
07/02/2018 14:19:05,19.33063333,-99.18683333,2.278
07/02/2018 14:19:06,19.33063333,-99.18683333,2.271
07/02/2018 14:19:07,19.33063333,-99.18683333,2.265
07/02/2018 14:19:08,19.33063333,-99.18683333,2.259
07/02/2018 14:19:09,19.33063333,-99.18683333,2.252
07/02/2018 14:19:10,19.33063333,-99.18683333,2.246
07/02/2018 14:19:11,19.33063333,-99.18683333,2.239
07/02/2018 14:19:12,19.33063333,-99.18683333,2.233
07/02/2018 14:19:13,19.33063333,-99.18683333,2.226
07/02/2018 14:19:14,19.33063333,-99.18683333,2.220
07/02/2018 14:19:15,19.33063333,-99.18683333,2.214
07/02/2018 14:19:16,19.33063333,-99.18683333,2.207
07/02/2018 14:19:17,19.33063333,-99.18683333,2.201
07/02/2018 14:19:18,19.33063333,-99.18683333,2.194
07/02/2018 14:19:19,19.33063333,-99.18683333,2.188
07/02/2018 14:19:20,19.33063333,-99.18683333,2.182
07/02/2018 14:19:21,19.33063333,-99.18683333,2.175
07/02/2018 14:19:22,19.33063333,-99.18683333,2.169
07/02/2018 14:19:23,19.33063333,-99.18683333,2.162
07/02/2018 14:19:24,19.33063333,-99.18683333,2.156
07/02/2018 14:19:25,19.33063333,-99.18683333,2.150
07/02/2018 14:19:26,19.33063333,-99.18683333,2.143
07/02/2018 14:19:27,19.33063333,-99.18683333,2.137
07/02/2018 14:19:28,19.33063333,-99.18683333,2.130
07/02/2018 14:19:29,19.33063333,-99.18683333,2.130
07/02/2018 14:19:30,19.33063333,-99.18683333,2.130
07/02/2018 14:19:31,19.33063333,-99.18683333,2.130
07/02/2018 14:19:32,19.33063333,-99.18683333,2.130
07/02/2018 14:19:33,19.33063333,-99.18683333,2.130
07/02/2018 14:19:34,19.33063333,-99.18683333,2.130
07/02/2018 14:19:35,19.33063333,-99.18683333,2.130
07/02/2018 14:19:36,19.33063333,-99.18683333,2.130
07/02/2018 14:19:37,19.33063333,-99.18683333,2.130
07/02/2018 14:19:38,19.33063333,-99.18683333,2.130
07/02/2018 14:19:39,19.33063333,-99.18683333,2.130
07/02/2018 14:19:40,19.33063333,-99.18683333,2.130
07/02/2018 14:19:41,19.33063333,-99.18683333,2.130
07/02/2018 14:19:42,19.33063333,-99.18683333,2.130
07/02/2018 14:19:43,19.33063333,-99.18683333,2.130
07/02/2018 14:19:44,19.33063333,-99.18683333,2.130
07/02/2018 14:19:45,19.33063333,-99.18683333,2.130
07/02/2018 14:19:46,19.33063333,-99.18683333,2.130
07/02/2018 14:19:47,19.33063333,-99.18683333,2.130
07/02/2018 14:19:48,19.33063333,-99.18683333,2.130
07/02/2018 14:19:49,19.33063333,-99.18683333,2.130
